method,env,T,seed,checkpoint,score,n_source_rows,n_valid_rows,n_sampled_rows,d_critic_current,d_final_current,d_target_deterministic,d_target_smoothed,current_state_proxy,polyak_lag,target_noise_draws,n_nan,n_inf
mpi3,walker2d-expert-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau10_mpi3_seed0/params_1000000.pkl,2.3831328988777054,1000000,998999,4096,0.4942014386475321,0.5804119641428848,0.49384254892962076,0.4542067824711272,0.49420143853678217,0.0002158765603738867,64,0,0
td3,walker2d-expert-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau10_seed1/params_1000000.pkl,3.548221063975084,1000000,998999,4096,0.5174980865241061,0.5105153908371651,0.511990364108982,0.47475567866033064,0.5174980859991885,0.0003364779038798857,64,0,0
mpi2,walker2d-expert-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau10_mpi2_seed1/params_1000000.pkl,-0.26543414476063265,1000000,998999,4096,0.5269554550527307,0.6186262147127837,0.5250638685388367,0.48323679927316565,0.5269554550328346,0.0016445176503110102,64,0,0
mpi3,walker2d-expert-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau10_mpi3_seed1/params_1000000.pkl,-0.759876405210802,1000000,998999,4096,0.49940493043414413,0.5481977409462848,0.4971312034811035,0.45529257508609133,0.4994049304655904,0.0011765599706386964,64,0,0
td3,walker2d-expert-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau14_seed0/params_1000000.pkl,0.8345191745902986,1000000,998999,4096,0.528097184574772,0.5219936437536639,0.5260020413624886,0.4823155394904638,0.5280971843315552,0.0007691921954809111,64,0,0
mpi2,walker2d-expert-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau14_mpi2_seed0/params_1000000.pkl,-0.19889724774349873,1000000,998999,4096,0.44319368114415103,0.549405486435266,0.4438718899073706,0.4112671207048837,0.4431936809765237,0.0007000032449547386,64,0,0
mpi3,walker2d-expert-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau14_mpi3_seed0/params_1000000.pkl,2.3018707417014848,1000000,998999,4096,0.39702353001474033,0.6705906990392967,0.39617106862243645,0.3693318491439916,0.39702352965741217,0.0002721221392956517,64,0,0
td3,walker2d-expert-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau14_seed1/params_1000000.pkl,-0.2713346597061892,1000000,998999,4096,0.7144349523517668,0.6959420725744941,0.7109944859732593,0.6445911079040196,0.7144349524390242,0.001243154183657845,64,0,0
mpi2,walker2d-expert-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau14_mpi2_seed1/params_1000000.pkl,-0.2713346597061892,1000000,998999,4096,0.6482415407866227,0.6974155726271207,0.6466567434192996,0.5894223010611594,0.6482415408400694,0.0008788921049348026,64,0,0
mpi3,walker2d-expert-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau14_mpi3_seed1/params_1000000.pkl,-0.2713346597061892,1000000,998999,4096,0.5710000697024674,0.7353879876311903,0.5660936083420012,0.5202960802099281,0.5710000698306409,0.0005494245948296608,64,0,0
td3,walker2d-expert-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau20_seed0/params_1000000.pkl,2.3018707417014848,1000000,998999,4096,0.699343568018275,0.6917300817135471,0.6994439101072203,0.6340555349955301,0.6993435676595887,0.0004992262205716587,64,0,0
mpi2,walker2d-expert-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau20_mpi2_seed0/params_1000000.pkl,2.3018707417014848,1000000,998999,4096,0.48896580413853263,0.6911948570411146,0.48725144083635996,0.44885756333817306,0.48896580411427537,0.0004796263898750435,64,0,0
mpi3,walker2d-expert-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau20_mpi3_seed0/params_1000000.pkl,2.3018707417014848,1000000,998999,4096,0.4362050510073887,0.6954539306012117,0.43630600436654277,0.404583415783608,0.43620505065414955,0.00035173427982097626,64,0,0
td3,walker2d-expert-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau20_seed1/params_1000000.pkl,2.368422904146782,1000000,998999,4096,0.7680523309240135,0.7692770747256296,0.7728402248997099,0.690842196250169,0.7680523310646734,0.0,64,0,0
mpi2,walker2d-expert-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau20_mpi2_seed1/params_1000000.pkl,-0.2713346597061892,1000000,998999,4096,0.6840192715930004,0.7347055247070386,0.6869860875842448,0.6238702364831079,0.6840192716523594,0.0010828553301313372,64,0,0
mpi3,walker2d-expert-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau20_mpi3_seed1/params_1000000.pkl,-0.2713346597061892,1000000,998999,4096,0.6405979601706768,0.7372153391179193,0.6369824331385701,0.581382840189553,0.6405979600794192,0.0015742721489905068,64,0,0
