environment,seed,tau,method,hop,n_hops,ref_method,hop_vs_mpi1_final_rms,relative_hop_vs_mpi1_final,hop_vs_prev_rms,hop_vs_aD_rms,is_final_hop,n_states
halfcheetah-expert-v2,1,4.0,mpi4,4,4,,nan,nan,0.04664195328563533,0.20841198510144282,True,512
halfcheetah-expert-v2,1,7.0,mpi4,1,4,,nan,nan,0.1943977692478104,0.1943977692478104,False,512
halfcheetah-expert-v2,1,7.0,mpi4,2,4,,nan,nan,0.05641668217443705,0.20427586201075523,False,512
halfcheetah-expert-v2,1,7.0,mpi4,3,4,,nan,nan,0.04607669876983002,0.21210275953855476,False,512
halfcheetah-expert-v2,1,7.0,mpi4,4,4,,nan,nan,0.049471170864466646,0.2196875101137793,True,512
halfcheetah-expert-v2,1,10.0,mpi4,1,4,,nan,nan,0.19712192959013455,0.19712192959013455,False,512
halfcheetah-expert-v2,1,10.0,mpi4,2,4,,nan,nan,0.05949071770141227,0.20886254782818925,False,512
halfcheetah-expert-v2,1,10.0,mpi4,3,4,,nan,nan,0.052533547339707255,0.2203804727139494,False,512
halfcheetah-expert-v2,1,10.0,mpi4,4,4,,nan,nan,0.05403492279049266,0.22882345641188448,True,512
halfcheetah-expert-v2,1,14.0,mpi4,1,4,,nan,nan,0.19982817917021925,0.19982817917021925,False,512
halfcheetah-expert-v2,1,14.0,mpi4,2,4,,nan,nan,0.06572106053470521,0.21693419173318396,False,512
halfcheetah-expert-v2,1,14.0,mpi4,3,4,,nan,nan,0.057789410032606896,0.22681560226661363,False,512
halfcheetah-expert-v2,1,14.0,mpi4,4,4,,nan,nan,0.05713558626055109,0.23858316018188036,True,512
halfcheetah-expert-v2,1,17.0,mpi4,1,4,,nan,nan,0.20371452119027827,0.20371452119027827,False,512
halfcheetah-expert-v2,1,17.0,mpi4,2,4,,nan,nan,0.06800311775900528,0.22190084471457738,False,512
halfcheetah-expert-v2,1,17.0,mpi4,3,4,,nan,nan,0.059026020397176956,0.23657607393134736,False,512
halfcheetah-expert-v2,1,17.0,mpi4,4,4,,nan,nan,0.06298902420470391,0.2515897839560882,True,512
halfcheetah-expert-v2,1,20.0,mpi4,1,4,,nan,nan,0.21308847489433386,0.21308847489433386,False,512
halfcheetah-expert-v2,1,20.0,mpi4,2,4,,nan,nan,0.08006692766815807,0.2419184482102127,False,512
halfcheetah-expert-v2,1,20.0,mpi4,3,4,,nan,nan,0.07021065887842597,0.26317128680031854,False,512
halfcheetah-expert-v2,1,20.0,mpi4,4,4,,nan,nan,0.06861943779849233,0.28036884930392514,True,512
halfcheetah-expert-v2,2,0.05,mpi4,1,4,,nan,nan,0.1909402371067943,0.1909402371067943,False,512
halfcheetah-expert-v2,2,0.05,mpi4,2,4,,nan,nan,0.049008460152512465,0.19298511490624837,False,512
halfcheetah-expert-v2,2,0.05,mpi4,3,4,,nan,nan,0.04533041193808759,0.19438716566990014,False,512
halfcheetah-expert-v2,2,0.05,mpi4,4,4,,nan,nan,0.0442654531934347,0.1965576136042765,True,512
halfcheetah-expert-v2,2,0.1,mpi4,1,4,,nan,nan,0.1913894705833605,0.1913894705833605,False,512
halfcheetah-expert-v2,2,0.1,mpi4,2,4,,nan,nan,0.046271119426460124,0.19417591405702686,False,512
halfcheetah-expert-v2,2,0.1,mpi4,3,4,,nan,nan,0.04570868014058295,0.19525798580465492,False,512
halfcheetah-expert-v2,2,0.1,mpi4,4,4,,nan,nan,0.04343427736903662,0.19634688966807298,True,512
halfcheetah-expert-v2,2,0.2,mpi4,1,4,,nan,nan,0.19218323504695994,0.19218323504695994,False,512
halfcheetah-expert-v2,2,0.2,mpi4,2,4,,nan,nan,0.046522922552660564,0.19412635451891883,False,512
halfcheetah-expert-v2,2,0.2,mpi4,3,4,,nan,nan,0.044134966522344075,0.1960796243268691,False,512
halfcheetah-expert-v2,2,0.2,mpi4,4,4,,nan,nan,0.043608953309630945,0.1964104396034542,True,512
halfcheetah-expert-v2,2,0.4,mpi4,1,4,,nan,nan,0.19379456326231267,0.19379456326231267,False,512
halfcheetah-expert-v2,2,0.4,mpi4,2,4,,nan,nan,0.04711739453879557,0.19508938749297708,False,512
halfcheetah-expert-v2,2,0.4,mpi4,3,4,,nan,nan,0.042415981425902756,0.19529290787909864,False,512
halfcheetah-expert-v2,2,0.4,mpi4,4,4,,nan,nan,0.04318365180754463,0.1983156725174478,True,512
halfcheetah-expert-v2,2,1.5,mpi4,1,4,,nan,nan,0.19114838281925595,0.19114838281925595,False,512
halfcheetah-expert-v2,2,1.5,mpi4,2,4,,nan,nan,0.049301008481957204,0.19507346257880956,False,512
halfcheetah-expert-v2,2,1.5,mpi4,3,4,,nan,nan,0.043249437313446645,0.1976732003046132,False,512
halfcheetah-expert-v2,2,1.5,mpi4,4,4,,nan,nan,0.044688410064209726,0.20097836074374714,True,512
halfcheetah-expert-v2,2,2.5,mpi4,1,4,,nan,nan,0.19396795270586534,0.19396795270586534,False,512
halfcheetah-expert-v2,2,2.5,mpi4,2,4,,nan,nan,0.05054304315164934,0.19674641543080865,False,512
halfcheetah-expert-v2,2,2.5,mpi4,3,4,,nan,nan,0.04428406900743347,0.2008935643798416,False,512
halfcheetah-expert-v2,2,2.5,mpi4,4,4,,nan,nan,0.04728054743614374,0.20630019788030546,True,512
halfcheetah-expert-v2,2,4.0,mpi4,1,4,,nan,nan,0.1932769399596859,0.1932769399596859,False,512
halfcheetah-expert-v2,2,4.0,mpi4,2,4,,nan,nan,0.049562098771285604,0.1983932035389386,False,512
halfcheetah-expert-v2,2,4.0,mpi4,3,4,,nan,nan,0.04772664670012521,0.20297300698644385,False,512
halfcheetah-expert-v2,2,4.0,mpi4,4,4,,nan,nan,0.04904234216646612,0.2093049152046363,True,512
halfcheetah-expert-v2,2,7.0,mpi4,1,4,,nan,nan,0.19639530163414126,0.19639530163414126,False,512
halfcheetah-expert-v2,2,7.0,mpi4,2,4,,nan,nan,0.05749799106861493,0.2044459194145849,False,512
halfcheetah-expert-v2,2,7.0,mpi4,3,4,,nan,nan,0.04839232213117116,0.21314334950586883,False,512
halfcheetah-expert-v2,2,7.0,mpi4,4,4,,nan,nan,0.05564645675686805,0.21974072473760783,True,512
halfcheetah-expert-v2,2,10.0,mpi4,1,4,,nan,nan,0.1999832998213344,0.1999832998213344,False,512
halfcheetah-expert-v2,2,10.0,mpi4,2,4,,nan,nan,0.05680199795083735,0.21055657496055535,False,512
halfcheetah-expert-v2,2,10.0,mpi4,3,4,,nan,nan,0.05300128681786873,0.21919694908137535,False,512
halfcheetah-expert-v2,2,10.0,mpi4,4,4,,nan,nan,0.06119119341297665,0.23245765970019647,True,512
halfcheetah-expert-v2,2,14.0,mpi4,1,4,,nan,nan,0.20129661236379887,0.20129661236379887,False,512
halfcheetah-expert-v2,2,14.0,mpi4,2,4,,nan,nan,0.06461380719364014,0.21731784491846917,False,512
halfcheetah-expert-v2,2,14.0,mpi4,3,4,,nan,nan,0.059563112027260515,0.23215594569972933,False,512
halfcheetah-expert-v2,2,14.0,mpi4,4,4,,nan,nan,0.061413441385967396,0.24350453248642848,True,512
halfcheetah-expert-v2,2,17.0,mpi4,1,4,,nan,nan,0.20333034632402103,0.20333034632402103,False,512
halfcheetah-expert-v2,2,17.0,mpi4,2,4,,nan,nan,0.0680217484731411,0.22154285656157718,False,512
halfcheetah-expert-v2,2,17.0,mpi4,3,4,,nan,nan,0.06595914925996103,0.23712204398158132,False,512
halfcheetah-expert-v2,2,17.0,mpi4,4,4,,nan,nan,0.06484764376114907,0.25011004597169045,True,512
halfcheetah-expert-v2,2,20.0,mpi4,1,4,,nan,nan,0.21097743631560498,0.21097743631560498,False,512
halfcheetah-expert-v2,2,20.0,mpi4,2,4,,nan,nan,0.07894832877953388,0.23667825649997754,False,512
halfcheetah-expert-v2,2,20.0,mpi4,3,4,,nan,nan,0.06950827037458446,0.2587155793339655,False,512
halfcheetah-expert-v2,2,20.0,mpi4,4,4,,nan,nan,0.07841803553850257,0.28218471680482865,True,512
halfcheetah-expert-v2,3,0.05,mpi4,1,4,,nan,nan,0.19211926724015618,0.19211926724015618,False,512
halfcheetah-expert-v2,3,0.05,mpi4,2,4,,nan,nan,0.04761150608584374,0.19283147161859115,False,512
halfcheetah-expert-v2,3,0.05,mpi4,3,4,,nan,nan,0.042160008799951264,0.19383393449664496,False,512
halfcheetah-expert-v2,3,0.05,mpi4,4,4,,nan,nan,0.04111046409287552,0.19562200366707772,True,512
halfcheetah-expert-v2,3,0.1,mpi4,1,4,,nan,nan,0.19050317328048852,0.19050317328048852,False,512
halfcheetah-expert-v2,3,0.1,mpi4,2,4,,nan,nan,0.047716220205478825,0.19440873634456637,False,512
halfcheetah-expert-v2,3,0.1,mpi4,3,4,,nan,nan,0.041647269914078876,0.19451495814315456,False,512
halfcheetah-expert-v2,3,0.1,mpi4,4,4,,nan,nan,0.03941291620648531,0.19576017254037859,True,512
halfcheetah-expert-v2,3,0.2,mpi4,1,4,,nan,nan,0.19061267119861502,0.19061267119861502,False,512
halfcheetah-expert-v2,3,0.2,mpi4,2,4,,nan,nan,0.047124866510460425,0.19364446651161565,False,512
halfcheetah-expert-v2,3,0.2,mpi4,3,4,,nan,nan,0.042747423649711576,0.19492155573803824,False,512
halfcheetah-expert-v2,3,0.2,mpi4,4,4,,nan,nan,0.04070523208630366,0.1960201675098745,True,512
halfcheetah-expert-v2,3,0.4,mpi4,1,4,,nan,nan,0.19196237595129456,0.19196237595129456,False,512
halfcheetah-expert-v2,3,0.4,mpi4,2,4,,nan,nan,0.04614784059982282,0.1947142070911145,False,512
halfcheetah-expert-v2,3,0.4,mpi4,3,4,,nan,nan,0.04219093901094467,0.19619156530290344,False,512
halfcheetah-expert-v2,3,0.4,mpi4,4,4,,nan,nan,0.041597674887711565,0.19695792365065865,True,512
halfcheetah-expert-v2,3,1.5,mpi4,1,4,,nan,nan,0.19097104639938312,0.19097104639938312,False,512
halfcheetah-expert-v2,3,1.5,mpi4,2,4,,nan,nan,0.04647500964070051,0.19499589745559692,False,512
halfcheetah-expert-v2,3,1.5,mpi4,3,4,,nan,nan,0.04347490121328865,0.19755450750479178,False,512
halfcheetah-expert-v2,3,1.5,mpi4,4,4,,nan,nan,0.04165427328591619,0.20141137182344312,True,512
halfcheetah-expert-v2,3,2.5,mpi4,1,4,,nan,nan,0.192183939221298,0.192183939221298,False,512
halfcheetah-expert-v2,3,2.5,mpi4,2,4,,nan,nan,0.050974157860380453,0.1977174358146529,False,512
halfcheetah-expert-v2,3,2.5,mpi4,3,4,,nan,nan,0.04711165335575144,0.20032957730133483,False,512
halfcheetah-expert-v2,3,2.5,mpi4,4,4,,nan,nan,0.04736243037015519,0.2041655858899063,True,512
halfcheetah-expert-v2,3,4.0,mpi4,1,4,,nan,nan,0.19329950346260427,0.19329950346260427,False,512
halfcheetah-expert-v2,3,4.0,mpi4,2,4,,nan,nan,0.05073962389480269,0.19864181869494765,False,512
halfcheetah-expert-v2,3,4.0,mpi4,3,4,,nan,nan,0.04779478931169532,0.20503343332738164,False,512
halfcheetah-expert-v2,3,4.0,mpi4,4,4,,nan,nan,0.04424871094449184,0.20930889244515924,True,512
halfcheetah-expert-v2,3,7.0,mpi4,1,4,,nan,nan,0.1959840464594916,0.1959840464594916,False,512
halfcheetah-expert-v2,3,7.0,mpi4,2,4,,nan,nan,0.05631748322340453,0.20614433158507334,False,512
halfcheetah-expert-v2,3,7.0,mpi4,3,4,,nan,nan,0.05136007643528487,0.21500171978827845,False,512
halfcheetah-expert-v2,3,7.0,mpi4,4,4,,nan,nan,0.05057057080117548,0.2213024991430764,True,512
halfcheetah-expert-v2,3,10.0,mpi4,1,4,,nan,nan,0.19691440993088064,0.19691440993088064,False,512
halfcheetah-expert-v2,3,10.0,mpi4,2,4,,nan,nan,0.0585717269590586,0.2084601566345351,False,512
halfcheetah-expert-v2,3,10.0,mpi4,3,4,,nan,nan,0.06115855614458797,0.22179923493737466,False,512
halfcheetah-expert-v2,3,10.0,mpi4,4,4,,nan,nan,0.05578675682017862,0.23139066615399614,True,512
halfcheetah-expert-v2,3,14.0,mpi4,1,4,,nan,nan,0.20467315408113915,0.20467315408113915,False,512
halfcheetah-expert-v2,3,14.0,mpi4,2,4,,nan,nan,0.06800876525200177,0.2246050320436082,False,512
halfcheetah-expert-v2,3,14.0,mpi4,3,4,,nan,nan,0.06288749675082445,0.238665841714549,False,512
halfcheetah-expert-v2,3,14.0,mpi4,4,4,,nan,nan,0.061585992191830155,0.25069930830085824,True,512
halfcheetah-expert-v2,3,17.0,mpi4,1,4,,nan,nan,0.20880816920247966,0.20880816920247966,False,512
halfcheetah-expert-v2,3,17.0,mpi4,2,4,,nan,nan,0.07686677896085699,0.23168295676595527,False,512
halfcheetah-expert-v2,3,17.0,mpi4,3,4,,nan,nan,0.07611416057165121,0.25627820936146367,False,512
halfcheetah-expert-v2,3,17.0,mpi4,4,4,,nan,nan,0.08122336585374874,0.28067751405856717,True,512
halfcheetah-expert-v2,3,20.0,mpi4,1,4,,nan,nan,0.20776403613771574,0.20776403613771574,False,512
halfcheetah-expert-v2,3,20.0,mpi4,2,4,,nan,nan,0.07236685761765003,0.22713795968352124,False,512
halfcheetah-expert-v2,3,20.0,mpi4,3,4,,nan,nan,0.06458107895760944,0.2472959320863834,False,512
halfcheetah-expert-v2,3,20.0,mpi4,4,4,,nan,nan,0.06927766185154985,0.2643558568482867,True,512
hopper-medium-v2,0,0.05,mpi1,1,1,mpi1,0.0,0.0,1.0680870115235537,1.0680870115235537,True,512
hopper-medium-v2,0,0.05,mpi2,1,2,mpi1,1.042524480194686,0.9760669954291417,0.27585398373150977,0.27585398373150977,False,512
hopper-medium-v2,0,0.05,mpi2,2,2,mpi1,1.037110482745663,0.9709981223966905,0.08383785330991583,0.2989087932361107,True,512
hopper-medium-v2,0,0.05,mpi4,1,4,mpi1,1.0384046406560659,0.9722097820240807,0.2662356825033238,0.2662356825033238,False,512
hopper-medium-v2,0,0.05,mpi4,2,4,mpi1,1.0472553631780184,0.9804963002819215,0.05397806385693431,0.26594536284788634,False,512
hopper-medium-v2,0,0.05,mpi4,3,4,mpi1,1.0621350313229487,0.9944274388356106,0.0584913577388875,0.2713238172400263,False,512
hopper-medium-v2,0,0.05,mpi4,4,4,mpi1,1.0605792250239745,0.9929708100383415,0.053600407465056996,0.27281347903568337,True,512
hopper-medium-v2,0,0.05,mpi8,1,8,mpi1,1.0412543409546475,0.9748778233613841,0.26515662352615005,0.26515662352615005,False,512
hopper-medium-v2,0,0.05,mpi8,2,8,mpi1,1.0459755073607924,0.9792980310366093,0.0522252967757038,0.2668173613207413,False,512
hopper-medium-v2,0,0.05,mpi8,3,8,mpi1,1.0617655357768068,0.9940814974074726,0.05833936602000253,0.27159081834844295,False,512
hopper-medium-v2,0,0.05,mpi8,4,8,mpi1,1.0613649560035694,0.9937064532688252,0.05156560151401963,0.27336794106178397,False,512
hopper-medium-v2,0,0.05,mpi8,5,8,mpi1,1.0450246065834896,0.9784077470362952,0.06252273042607738,0.2714481137691374,False,512
hopper-medium-v2,0,0.05,mpi8,6,8,mpi1,1.0337901741465758,0.9678894724802845,0.06099012905840527,0.2753765512118257,False,512
hopper-medium-v2,0,0.05,mpi8,7,8,mpi1,1.0302666096472015,0.9645905235544397,0.06577957842028848,0.2782189407347472,False,512
hopper-medium-v2,0,0.05,mpi8,8,8,mpi1,1.0362339605380992,0.9701774755784941,0.05453444971143069,0.2830868093773097,True,512
hopper-medium-v2,0,0.1,mpi1,1,1,mpi1,0.0,0.0,1.217971112567701,1.217971112567701,True,512
hopper-medium-v2,0,0.1,mpi2,1,2,mpi1,2.0,1.6420750700594549,1.0680870115235537,1.0680870115235537,False,512
hopper-medium-v2,0,0.1,mpi2,2,2,mpi1,2.0,1.6420750700594549,0.0,1.0680870115235537,True,512
hopper-medium-v2,0,0.1,mpi4,1,4,mpi1,1.189340940561519,0.9764935541485671,0.2645501870467805,0.2645501870467805,False,512
hopper-medium-v2,0,0.1,mpi4,2,4,mpi1,1.1860239665910894,0.9737701940161279,0.054193560431531965,0.2663949826641166,False,512
hopper-medium-v2,0,0.1,mpi4,3,4,mpi1,1.1734879605427186,0.9634776625110558,0.0568546810230517,0.27168585934796236,False,512
hopper-medium-v2,0,0.1,mpi4,4,4,mpi1,1.1749375991707498,0.9646678702368984,0.05316708975474754,0.2737915547547263,True,512
hopper-medium-v2,0,0.1,mpi8,1,8,mpi1,1.188597202759769,0.97588291749711,0.2653434912401698,0.2653434912401698,False,512
hopper-medium-v2,0,0.1,mpi8,2,8,mpi1,1.1860841481518214,0.9738196053364055,0.05494000660442196,0.2663049808938469,False,512
hopper-medium-v2,0,0.1,mpi8,3,8,mpi1,1.1736777257331266,0.9636334668552228,0.05575322536804635,0.27261595968192237,False,512
hopper-medium-v2,0,0.1,mpi8,4,8,mpi1,1.1751857211587091,0.9648715877022792,0.051453823596053425,0.27273562115858074,False,512
hopper-medium-v2,0,0.1,mpi8,5,8,mpi1,1.1828628983736222,0.9711748383587978,0.06332781751474245,0.27236283401173556,False,512
hopper-medium-v2,0,0.1,mpi8,6,8,mpi1,1.1842737549439715,0.9723332045595978,0.054142071081149955,0.27525634962078416,False,512
hopper-medium-v2,0,0.1,mpi8,7,8,mpi1,1.1892634605472148,0.9764299401486087,0.07008402886950459,0.2788018469396612,False,512
hopper-medium-v2,0,0.1,mpi8,8,8,mpi1,1.1913620509239722,0.9781529616185788,0.051999679691965575,0.28076835511781884,True,512
hopper-medium-v2,0,0.2,mpi1,1,1,mpi1,0.0,0.0,1.2537475940425677,1.2537475940425677,True,512
hopper-medium-v2,0,0.2,mpi4,1,4,mpi1,1.2229282290954682,0.9754182061097912,0.26381224036539547,0.26381224036539547,False,512
hopper-medium-v2,0,0.2,mpi4,2,4,mpi1,1.2366984886411592,0.9864014850497653,0.05505909077510533,0.2659138199120195,False,512
hopper-medium-v2,0,0.2,mpi4,3,4,mpi1,1.244624714858869,0.9927235121111714,0.05732680454365101,0.2705744799292392,False,512
hopper-medium-v2,0,0.2,mpi4,4,4,mpi1,1.24806871497969,0.9954704766016206,0.05236141882290171,0.2722841013891853,True,512
hopper-medium-v2,0,0.2,mpi8,1,8,mpi1,1.2248259493550906,0.976931844316269,0.26586221967847773,0.26586221967847773,False,512
hopper-medium-v2,0,0.2,mpi8,2,8,mpi1,1.236716500609218,0.9864158515523568,0.056771712885450784,0.26634400528811847,False,512
hopper-medium-v2,0,0.2,mpi8,3,8,mpi1,1.2431053378738997,0.9915116437955799,0.05464002646335163,0.2731073471954313,False,512
hopper-medium-v2,0,0.2,mpi8,4,8,mpi1,1.2492624912361308,0.996422642940454,0.05214850156699033,0.27404824199526107,False,512
hopper-medium-v2,0,0.2,mpi8,5,8,mpi1,1.2412083098387696,0.9899985577133859,0.05929422860483808,0.2737834036855379,False,512
hopper-medium-v2,0,0.2,mpi8,6,8,mpi1,1.218039506075419,0.9715189180527063,0.05923745067401841,0.27537461280904263,False,512
hopper-medium-v2,0,0.2,mpi8,7,8,mpi1,1.2273989709014013,0.9789841087102642,0.06763164014691077,0.2808274348001988,False,512
hopper-medium-v2,0,0.2,mpi8,8,8,mpi1,1.2443551883789503,0.9925085354434598,0.05280327165185454,0.2829024513949163,True,512
hopper-medium-v2,0,0.4,mpi1,1,1,mpi1,0.0,0.0,1.0724797385924139,1.0724797385924139,True,512
hopper-medium-v2,0,0.4,mpi4,1,4,mpi1,1.0443397868303512,0.9737617870534364,0.26366408721422885,0.26366408721422885,False,512
hopper-medium-v2,0,0.4,mpi4,2,4,mpi1,1.0449680277349238,0.9743475705251103,0.05301222799745246,0.2668964764627239,False,512
hopper-medium-v2,0,0.4,mpi4,3,4,mpi1,1.0612893035006308,0.9895658307666771,0.05717988169592709,0.27341189817544675,False,512
hopper-medium-v2,0,0.4,mpi4,4,4,mpi1,1.0457581877852973,0.975084330411512,0.05150500963393697,0.2747745772656831,True,512
hopper-medium-v2,0,0.4,mpi8,1,8,mpi1,1.0452150272822072,0.9745778774842027,0.2655326451290318,0.2655326451290318,False,512
hopper-medium-v2,0,0.4,mpi8,2,8,mpi1,1.0437727042613767,0.9732330287482037,0.05479876233771,0.26515289043547297,False,512
hopper-medium-v2,0,0.4,mpi8,3,8,mpi1,1.0603506046123,0.9886905705127512,0.05851082808732105,0.2721278760669824,False,512
hopper-medium-v2,0,0.4,mpi8,4,8,mpi1,1.0434797141831296,0.9729598393650348,0.05140131728133154,0.27505162228498226,False,512
hopper-medium-v2,0,0.4,mpi8,5,8,mpi1,1.029183159800039,0.9596294668939854,0.06137179619196104,0.2736738783100089,False,512
hopper-medium-v2,0,0.4,mpi8,6,8,mpi1,1.0451077086491354,0.9744778116002423,0.06136408502846657,0.2760254083627497,False,512
hopper-medium-v2,0,0.4,mpi8,7,8,mpi1,1.0565980967795052,0.9851916626100996,0.06559039793835358,0.2792453680656747,False,512
hopper-medium-v2,0,0.4,mpi8,8,8,mpi1,1.0469184329525205,0.9761661645249899,0.05495526698591383,0.28442721069224036,True,512
hopper-medium-v2,0,1.5,mpi1,1,1,mpi1,0.0,0.0,1.2537475940425677,1.2537475940425677,True,512
hopper-medium-v2,0,1.5,mpi4,1,4,mpi1,1.2219435726618766,0.9746328355629041,0.2656419099777908,0.2656419099777908,False,512
hopper-medium-v2,0,1.5,mpi4,2,4,mpi1,1.23458169519204,0.9847131121594185,0.05613752089691951,0.266578059377182,False,512
hopper-medium-v2,0,1.5,mpi4,3,4,mpi1,1.246812344130283,0.9944683842702957,0.06160180836657427,0.27465057954606015,False,512
hopper-medium-v2,0,1.5,mpi4,4,4,mpi1,1.2537415045698146,0.9999951429834983,0.05522034458737537,0.27955706380569534,True,512
hopper-medium-v2,0,1.5,mpi8,1,8,mpi1,1.2229626713575275,0.9754456775579702,0.26525945954010427,0.26525945954010427,False,512
hopper-medium-v2,0,1.5,mpi8,2,8,mpi1,1.2345012758438136,0.9846489689868944,0.05455633163209295,0.2680192532388302,False,512
hopper-medium-v2,0,1.5,mpi8,3,8,mpi1,1.246583202570241,0.9942856189663934,0.05889593521466678,0.274024182604901,False,512
hopper-medium-v2,0,1.5,mpi8,4,8,mpi1,1.2503066358617534,0.9972554617873927,0.05317598938054324,0.2756848920414088,False,512
hopper-medium-v2,0,1.5,mpi8,5,8,mpi1,1.2363165470099227,0.9860968450783298,0.058272199294047415,0.2739259074390151,False,512
hopper-medium-v2,0,1.5,mpi8,6,8,mpi1,1.223351419212507,0.9757557462327392,0.05989282130673297,0.27926618709898693,False,512
hopper-medium-v2,0,1.5,mpi8,7,8,mpi1,1.2345054485031548,0.9846522971363248,0.06520119319665882,0.28382556293725913,False,512
hopper-medium-v2,0,1.5,mpi8,8,8,mpi1,1.248268329123427,0.9956296905811212,0.052279805427499514,0.2859912323773967,True,512
hopper-medium-v2,0,2.5,mpi1,1,1,mpi1,0.0,0.0,1.0724797385924139,1.0724797385924139,True,512
hopper-medium-v2,0,2.5,mpi4,1,4,mpi1,1.046231445717643,0.9755256048853466,0.2666851240766629,0.2666851240766629,False,512
hopper-medium-v2,0,2.5,mpi4,2,4,mpi1,1.047252602109314,0.9764777500447613,0.05558664741093367,0.2697324837327383,False,512
hopper-medium-v2,0,2.5,mpi4,3,4,mpi1,1.0707811632906128,0.9984162168844044,0.060444013181770034,0.27890462175946934,False,512
hopper-medium-v2,0,2.5,mpi4,4,4,mpi1,1.0545717622139799,0.9833022706779174,0.05703498769192425,0.2825431144967577,True,512
hopper-medium-v2,0,2.5,mpi8,1,8,mpi1,1.0467598465711752,0.9760182956416548,0.2658844310070481,0.2658844310070481,False,512
hopper-medium-v2,0,2.5,mpi8,2,8,mpi1,1.0454898997056574,0.974834173630003,0.05506266042850072,0.26856025859598887,False,512
hopper-medium-v2,0,2.5,mpi8,3,8,mpi1,1.0657098553110993,0.9936876352646067,0.060476278650984316,0.2743050891906722,False,512
hopper-medium-v2,0,2.5,mpi8,4,8,mpi1,1.0468333044998779,0.9760867891768324,0.05239939851842286,0.27651695505162854,False,512
hopper-medium-v2,0,2.5,mpi8,5,8,mpi1,1.0300159296785385,0.9604059569744344,0.061805476397324845,0.27624634266008447,False,512
hopper-medium-v2,0,2.5,mpi8,6,8,mpi1,1.0501561727531392,0.9791850931668197,0.06409326850473518,0.28218389433242,False,512
hopper-medium-v2,0,2.5,mpi8,7,8,mpi1,1.0664915174966088,0.9944164715841957,0.06343923571387575,0.2878455204026083,False,512
hopper-medium-v2,0,2.5,mpi8,8,8,mpi1,1.0578145725318067,0.986325927164037,0.055293100444556965,0.28875992754380975,True,512
hopper-medium-v2,0,4.0,mpi1,1,1,mpi1,0.0,0.0,1.0724797385924139,1.0724797385924139,True,512
hopper-medium-v2,0,4.0,mpi4,1,4,mpi1,1.0502615448309918,0.97928334404659,0.2661636637885718,0.2661636637885718,False,512
hopper-medium-v2,0,4.0,mpi4,2,4,mpi1,1.0465447612231074,0.9758177460738372,0.05706124811886702,0.27008819414798024,False,512
hopper-medium-v2,0,4.0,mpi4,3,4,mpi1,1.0748548514148097,1.0022145992478264,0.06581989179049297,0.28109877726834237,False,512
hopper-medium-v2,0,4.0,mpi4,4,4,mpi1,1.0557385799220693,0.9843902331504027,0.05774292059645951,0.2846069056967946,True,512
hopper-medium-v2,0,4.0,mpi8,1,8,mpi1,1.047763270068126,0.9769539063211328,0.26417926505547845,0.26417926505547845,False,512
hopper-medium-v2,0,4.0,mpi8,2,8,mpi1,1.0499156209933311,0.9789607982443592,0.05615904092589953,0.2674531917769165,False,512
hopper-medium-v2,0,4.0,mpi8,3,8,mpi1,1.069456195457362,0.9971807923019412,0.05900245966940327,0.27487588002663293,False,512
hopper-medium-v2,0,4.0,mpi8,4,8,mpi1,1.0507892560243197,0.9797753917509323,0.05762204631414534,0.2783792249519213,False,512
hopper-medium-v2,0,4.0,mpi8,5,8,mpi1,1.0389191753187081,0.9687075083416004,0.06483941252057711,0.2771354598586845,False,512
hopper-medium-v2,0,4.0,mpi8,6,8,mpi1,1.0573007249562123,0.985846806154004,0.06347451525722676,0.28654905475666415,False,512
hopper-medium-v2,0,4.0,mpi8,7,8,mpi1,1.0727364753765292,1.000239386139315,0.06644030868943983,0.2927053716474076,False,512
hopper-medium-v2,0,4.0,mpi8,8,8,mpi1,1.0669824846860934,0.9948742584978478,0.04979877410249068,0.29680744558897154,True,512
hopper-medium-v2,0,7.0,mpi1,1,1,mpi1,0.0,0.0,1.0702692112876402,1.0702692112876402,True,512
hopper-medium-v2,0,7.0,mpi4,1,4,mpi1,1.0482507149777216,0.9794271421828269,0.2701452291069471,0.2701452291069471,False,512
hopper-medium-v2,0,7.0,mpi4,2,4,mpi1,1.0440735776719203,0.9755242575050778,0.05928227703761767,0.27666590912011985,False,512
hopper-medium-v2,0,7.0,mpi4,3,4,mpi1,1.0703070706075095,1.0000353736419492,0.06727364867304175,0.2900207798511309,False,512
hopper-medium-v2,0,7.0,mpi4,4,4,mpi1,1.0620678256759912,0.9923370816191359,0.06335177429640046,0.30025312153803074,True,512
hopper-medium-v2,0,7.0,mpi8,1,8,mpi1,1.0510222986659228,0.9820167557669333,0.26655662642244976,0.26655662642244976,False,512
hopper-medium-v2,0,7.0,mpi8,2,8,mpi1,1.0446249812025223,0.9760394582833367,0.05411624811573765,0.2697056656466345,False,512
hopper-medium-v2,0,7.0,mpi8,3,8,mpi1,1.0641334627521801,0.9942670979686707,0.06281682219990319,0.27918447812417796,False,512
hopper-medium-v2,0,7.0,mpi8,4,8,mpi1,1.048463186942829,0.9796256641648352,0.05512424512881373,0.2830066558522689,False,512
hopper-medium-v2,0,7.0,mpi8,5,8,mpi1,1.0370429152516274,0.9689551977338129,0.06558616708006947,0.2841469398343912,False,512
