state_set,environment,T,seed,n_states,metric,mean,std,n_finite,n_near_zero_excluded
rollout_common,walker2d-medium-replay-v2,7,0,512,mart_cosine_delta3_delta4,-0.1190921460169279,0.5241018811743601,512,0
rollout_common,walker2d-medium-replay-v2,7,0,512,mart_cosine_delta2_delta4,0.032650735751170876,0.5102232924331507,512,0
rollout_common,walker2d-medium-replay-v2,7,0,512,bound_frac_mart_mu1,0.26953125,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,0,512,bound_frac_mart_mu2,0.2766927083333333,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,0,512,bound_frac_mart_mu3,0.2613932291666667,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,0,512,bound_frac_mart_mu4,0.2639973958333333,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,0,512,mart_mu4_vs_two_deploy_rms,0.2060484186370185,0.0959192062195147,512,
rollout_common,walker2d-medium-replay-v2,7,0,512,mart_mu1_vs_two_target_rms,0.10699733283971583,0.05789177539459131,512,
rollout_common,walker2d-medium-replay-v2,7,0,512,two_target_vs_deploy_rms,0.16841180662646263,0.089866122417298,512,
rollout_common,walker2d-medium-replay-v2,7,0,512,bound_frac_two_actor_target,0.2503255208333333,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,0,512,bound_frac_two_actor_deploy,0.2431640625,0.0,1,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_adjacent_rms_mu1_to_mu2,0.15547801590411278,0.0869718705766408,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_adjacent_l2_mu1_to_mu2,0.380841805185404,0.2130367048881477,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta_mu2_minus_mu1_rms,0.15547801590411278,0.0869718705766408,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_adjacent_rms_mu2_to_mu3,0.13154695395603277,0.07492440770901924,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_adjacent_l2_mu2_to_mu3,0.3222229144096733,0.18352656816734753,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta_mu3_minus_mu2_rms,0.13154695395603277,0.07492440770901924,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_adjacent_rms_mu3_to_mu4,0.12727849797321808,0.07303359011253582,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_adjacent_l2_mu3_to_mu4,0.3117673752622472,0.17889502985928743,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta_mu4_minus_mu3_rms,0.12727849797321808,0.07303359011253582,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_from_mu1_rms_mu2,0.15547801590411278,0.0869718705766408,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_from_mu1_rms_mu3,0.21935853926825605,0.12199388348810918,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_from_mu1_rms_mu4,0.2723769066815609,0.14940711507057286,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta2_rms,0.15547801608681766,0.0869718705785719,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta2_l2,0.3808418053431524,0.21303670472588787,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta3_rms,0.1315469543837935,0.07492440827210496,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta3_l2,0.3222229147950202,0.18352656877648932,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta4_rms,0.12727849804241487,0.07303359001002524,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_delta4_l2,0.3117673746719447,0.17889502873164176,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_cosine_delta2_delta3,0.1494656669128756,0.4892602479515525,2048,0
dataset,walker2d-medium-replay-v2,7,1,2048,mart_cosine_delta3_delta4,0.05890231465361991,0.5006099160150718,2048,0
dataset,walker2d-medium-replay-v2,7,1,2048,mart_cosine_delta2_delta4,0.1929754096243573,0.46302568397620486,2048,0
dataset,walker2d-medium-replay-v2,7,1,2048,bound_frac_mart_mu1,0.11710611979166667,0.0,1,
dataset,walker2d-medium-replay-v2,7,1,2048,bound_frac_mart_mu2,0.126220703125,0.0,1,
dataset,walker2d-medium-replay-v2,7,1,2048,bound_frac_mart_mu3,0.14542643229166666,0.0,1,
dataset,walker2d-medium-replay-v2,7,1,2048,bound_frac_mart_mu4,0.17244466145833334,0.0,1,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_mu4_vs_two_deploy_rms,0.3078480608531215,0.16907776127265334,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,mart_mu1_vs_two_target_rms,0.15702325275000312,0.09188923950229742,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,two_target_vs_deploy_rms,0.29376332965485213,0.17297713241662166,2048,
dataset,walker2d-medium-replay-v2,7,1,2048,bound_frac_two_actor_target,0.11515299479166667,0.0,1,
dataset,walker2d-medium-replay-v2,7,1,2048,bound_frac_two_actor_deploy,0.18131510416666666,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_adjacent_rms_mu1_to_mu2,0.10281180528319361,0.047872982033230815,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_adjacent_l2_mu1_to_mu2,0.25183646247820407,0.11726437844684226,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta_mu2_minus_mu1_rms,0.10281180528319361,0.047872982033230815,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_adjacent_rms_mu2_to_mu3,0.09001356866983518,0.04722593354265222,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_adjacent_l2_mu2_to_mu3,0.22048731316807052,0.11567943980608665,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta_mu3_minus_mu2_rms,0.09001356866983518,0.04722593354265222,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_adjacent_rms_mu3_to_mu4,0.09536528421310521,0.044650467959638916,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_adjacent_l2_mu3_to_mu4,0.23359628549760375,0.10937086327760447,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta_mu4_minus_mu3_rms,0.09536528421310521,0.044650467959638916,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_from_mu1_rms_mu2,0.10281180528319361,0.047872982033230815,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_from_mu1_rms_mu3,0.12947614281101516,0.05834066734567994,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_from_mu1_rms_mu4,0.15369056179482096,0.06889011978994268,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta2_rms,0.10281180520541966,0.047872982268583504,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta2_l2,0.25183646252116887,0.1172643792534589,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta3_rms,0.09001356857152132,0.04722593326727659,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta3_l2,0.2204873128575855,0.1156794391529579,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta4_rms,0.09536528392345645,0.044650467830593836,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_delta4_l2,0.23359628535763477,0.1093708636521268,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_cosine_delta2_delta3,-0.06208352084066551,0.5168540787792156,512,0
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_cosine_delta3_delta4,-0.14568055200293362,0.5151970797567256,512,0
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_cosine_delta2_delta4,0.04685474858871948,0.5144425224044716,512,0
rollout_common,walker2d-medium-replay-v2,7,1,512,bound_frac_mart_mu1,0.23404947916666666,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,1,512,bound_frac_mart_mu2,0.234375,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,1,512,bound_frac_mart_mu3,0.23763020833333334,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,1,512,bound_frac_mart_mu4,0.2568359375,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_mu4_vs_two_deploy_rms,0.22247525748341895,0.0776200858525822,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,mart_mu1_vs_two_target_rms,0.1162758778746084,0.05042661768074039,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,two_target_vs_deploy_rms,0.18190311519906477,0.07828087077175662,512,
rollout_common,walker2d-medium-replay-v2,7,1,512,bound_frac_two_actor_target,0.19563802083333334,0.0,1,
rollout_common,walker2d-medium-replay-v2,7,1,512,bound_frac_two_actor_deploy,0.162109375,0.0,1,
dataset,walker2d-medium-v2,10,0,2048,mart_adjacent_rms_mu1_to_mu2,0.07370511196599738,0.050454334970079034,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_adjacent_l2_mu1_to_mu2,0.1805399157513963,0.12358737598815521,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta_mu2_minus_mu1_rms,0.07370511196599738,0.050454334970079034,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_adjacent_rms_mu2_to_mu3,0.07010026320412097,0.04445199978613291,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_adjacent_l2_mu2_to_mu3,0.17170987568489537,0.10888471752233259,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta_mu3_minus_mu2_rms,0.07010026320412097,0.04445199978613291,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_adjacent_rms_mu3_to_mu4,0.06978044002350797,0.04583973086335254,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_adjacent_l2_mu3_to_mu4,0.17092647208447956,0.11228395056172352,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta_mu4_minus_mu3_rms,0.06978044002350797,0.04583973086335254,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_from_mu1_rms_mu2,0.07370511196599738,0.050454334970079034,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_from_mu1_rms_mu3,0.11285848218019012,0.0746371931532107,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_from_mu1_rms_mu4,0.1416052291084107,0.09755010592255059,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta2_rms,0.07370511196540974,0.0504543348518316,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta2_l2,0.18053991574697648,0.12358737577216425,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta3_rms,0.0701002631215033,0.04445199951053421,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta3_l2,0.17170987554800377,0.10888471681856646,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta4_rms,0.06978044008451434,0.045839730652434775,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_delta4_l2,0.17092647219396895,0.11228395068781705,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_cosine_delta2_delta3,0.21300939187567164,0.47959023626083724,2048,0
dataset,walker2d-medium-v2,10,0,2048,mart_cosine_delta3_delta4,0.02934471124342781,0.503781993026684,2048,0
dataset,walker2d-medium-v2,10,0,2048,mart_cosine_delta2_delta4,0.16414183145168554,0.48107076922387443,2048,0
dataset,walker2d-medium-v2,10,0,2048,bound_frac_mart_mu1,0.18009440104166666,0.0,1,
dataset,walker2d-medium-v2,10,0,2048,bound_frac_mart_mu2,0.19091796875,0.0,1,
dataset,walker2d-medium-v2,10,0,2048,bound_frac_mart_mu3,0.203857421875,0.0,1,
dataset,walker2d-medium-v2,10,0,2048,bound_frac_mart_mu4,0.21468098958333334,0.0,1,
dataset,walker2d-medium-v2,10,0,2048,mart_mu4_vs_two_deploy_rms,0.17541026550364328,0.1338590427688527,2048,
dataset,walker2d-medium-v2,10,0,2048,mart_mu1_vs_two_target_rms,0.06656753426479624,0.046758972231442965,2048,
dataset,walker2d-medium-v2,10,0,2048,two_target_vs_deploy_rms,0.14844303939471773,0.1332631862288045,2048,
dataset,walker2d-medium-v2,10,0,2048,bound_frac_two_actor_target,0.18172200520833334,0.0,1,
dataset,walker2d-medium-v2,10,0,2048,bound_frac_two_actor_deploy,0.2197265625,0.0,1,
rollout_common,walker2d-medium-v2,10,0,512,mart_adjacent_rms_mu1_to_mu2,0.07605244554146211,0.035561384587926584,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_adjacent_l2_mu1_to_mu2,0.18628968526738768,0.08710724678729397,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta_mu2_minus_mu1_rms,0.07605244554146211,0.035561384587926584,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_adjacent_rms_mu2_to_mu3,0.07373451163860638,0.04030205162616985,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_adjacent_l2_mu2_to_mu3,0.18061192994789319,0.09871946207142115,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta_mu3_minus_mu2_rms,0.07373451163860638,0.04030205162616985,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_adjacent_rms_mu3_to_mu4,0.07547895491258858,0.0438296735302821,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_adjacent_l2_mu3_to_mu4,0.18488492585437966,0.10736033574196138,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta_mu4_minus_mu3_rms,0.07547895491258858,0.0438296735302821,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_from_mu1_rms_mu2,0.07605244554146211,0.035561384587926584,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_from_mu1_rms_mu3,0.11142227021137853,0.05087107871891215,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_from_mu1_rms_mu4,0.1315295340201645,0.06403872742706952,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta2_rms,0.07605244558862978,0.03556138456244176,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta2_l2,0.1862896853708662,0.08710724646669905,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta3_rms,0.07373451159310207,0.04030205127389952,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta3_l2,0.18061192997265607,0.09871946179495425,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta4_rms,0.07547895465359034,0.04382967297839566,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_delta4_l2,0.18488492543110624,0.107360334678006,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_cosine_delta2_delta3,0.13144869063479983,0.49499175308100096,512,0
rollout_common,walker2d-medium-v2,10,0,512,mart_cosine_delta3_delta4,-0.08642346193805842,0.4955626261584911,512,0
rollout_common,walker2d-medium-v2,10,0,512,mart_cosine_delta2_delta4,0.045152252014425014,0.4820115419959934,512,0
rollout_common,walker2d-medium-v2,10,0,512,bound_frac_mart_mu1,0.2353515625,0.0,1,
rollout_common,walker2d-medium-v2,10,0,512,bound_frac_mart_mu2,0.24381510416666666,0.0,1,
rollout_common,walker2d-medium-v2,10,0,512,bound_frac_mart_mu3,0.25390625,0.0,1,
rollout_common,walker2d-medium-v2,10,0,512,bound_frac_mart_mu4,0.24869791666666666,0.0,1,
rollout_common,walker2d-medium-v2,10,0,512,mart_mu4_vs_two_deploy_rms,0.15993896280935893,0.07579693002723549,512,
rollout_common,walker2d-medium-v2,10,0,512,mart_mu1_vs_two_target_rms,0.06876568315702997,0.03659124591069333,512,
rollout_common,walker2d-medium-v2,10,0,512,two_target_vs_deploy_rms,0.1271548934895821,0.07207476326866143,512,
rollout_common,walker2d-medium-v2,10,0,512,bound_frac_two_actor_target,0.2747395833333333,0.0,1,
rollout_common,walker2d-medium-v2,10,0,512,bound_frac_two_actor_deploy,0.2610677083333333,0.0,1,
dataset,walker2d-medium-v2,10,1,2048,mart_adjacent_rms_mu1_to_mu2,0.0710118427794546,0.04994071055935056,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_adjacent_l2_mu1_to_mu2,0.17394278050440573,0.12232925826243274,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta_mu2_minus_mu1_rms,0.0710118427794546,0.04994071055935056,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_adjacent_rms_mu2_to_mu3,0.06642832502351864,0.043952435869906006,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_adjacent_l2_mu2_to_mu3,0.162715500775376,0.10766104083367019,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta_mu3_minus_mu2_rms,0.06642832502351864,0.043952435869906006,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_adjacent_rms_mu3_to_mu4,0.07635726128607565,0.05069364068226839,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_adjacent_l2_mu3_to_mu4,0.18703632830725736,0.12417355287555246,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta_mu4_minus_mu3_rms,0.07635726128607565,0.05069364068226839,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_from_mu1_rms_mu2,0.0710118427794546,0.04994071055935056,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_from_mu1_rms_mu3,0.10708015452191026,0.07481604695114978,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_from_mu1_rms_mu4,0.1432220500188373,0.09979287244464656,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta2_rms,0.07101184271755301,0.04994071016708714,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta2_l2,0.17394278027404653,0.1223292566398887,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta3_rms,0.0664283250138169,0.0439524359695846,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta3_l2,0.1627155007493002,0.10766104081502151,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta4_rms,0.07635726136550147,0.050693640793959306,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_delta4_l2,0.18703632822416694,0.12417355272527586,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_cosine_delta2_delta3,0.20229044466721122,0.4993150901134744,2048,0
dataset,walker2d-medium-v2,10,1,2048,mart_cosine_delta3_delta4,0.02986729799853264,0.511077511600436,2048,0
dataset,walker2d-medium-v2,10,1,2048,mart_cosine_delta2_delta4,0.19726760128656196,0.4839268923864691,2048,0
dataset,walker2d-medium-v2,10,1,2048,bound_frac_mart_mu1,0.17789713541666666,0.0,1,
dataset,walker2d-medium-v2,10,1,2048,bound_frac_mart_mu2,0.18904622395833334,0.0,1,
dataset,walker2d-medium-v2,10,1,2048,bound_frac_mart_mu3,0.19881184895833334,0.0,1,
dataset,walker2d-medium-v2,10,1,2048,bound_frac_mart_mu4,0.211669921875,0.0,1,
dataset,walker2d-medium-v2,10,1,2048,mart_mu4_vs_two_deploy_rms,0.17468820817982184,0.12280253532484431,2048,
dataset,walker2d-medium-v2,10,1,2048,mart_mu1_vs_two_target_rms,0.06531814150890239,0.04709128136569177,2048,
dataset,walker2d-medium-v2,10,1,2048,two_target_vs_deploy_rms,0.15411404214969068,0.12065343380692092,2048,
dataset,walker2d-medium-v2,10,1,2048,bound_frac_two_actor_target,0.18343098958333334,0.0,1,
dataset,walker2d-medium-v2,10,1,2048,bound_frac_two_actor_deploy,0.21671549479166666,0.0,1,
rollout_common,walker2d-medium-v2,10,1,512,mart_adjacent_rms_mu1_to_mu2,0.07554529667691576,0.03966203905826737,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_adjacent_l2_mu1_to_mu2,0.18504742932561724,0.0971517578510917,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta_mu2_minus_mu1_rms,0.07554529667691576,0.03966203905826737,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_adjacent_rms_mu2_to_mu3,0.060838419703379054,0.029806841638702893,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_adjacent_l2_mu2_to_mu3,0.149023085030565,0.07301155285876527,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta_mu3_minus_mu2_rms,0.060838419703379054,0.029806841638702893,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_adjacent_rms_mu3_to_mu4,0.0848964186175083,0.03833011297693514,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_adjacent_l2_mu3_to_mu4,0.2079529066026134,0.09388921857672301,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta_mu4_minus_mu3_rms,0.0848964186175083,0.03833011297693514,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_from_mu1_rms_mu2,0.07554529667691576,0.03966203905826737,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_from_mu1_rms_mu3,0.10475829097898862,0.05637484622037203,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_from_mu1_rms_mu4,0.13615568079477305,0.0669099839589119,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta2_rms,0.07554529670505872,0.03966203895314,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta2_l2,0.18504742951336084,0.09715175753816535,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta3_rms,0.06083841987310734,0.02980684171396762,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta3_l2,0.1490230853414687,0.07301155343261992,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta4_rms,0.08489641869164188,0.03833011290569171,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_delta4_l2,0.20795290641399333,0.09388921889583991,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_cosine_delta2_delta3,0.10879916212138849,0.49246569793210526,512,0
rollout_common,walker2d-medium-v2,10,1,512,mart_cosine_delta3_delta4,-0.1325827617532272,0.4760651852901187,512,0
rollout_common,walker2d-medium-v2,10,1,512,mart_cosine_delta2_delta4,0.0893413048223649,0.4603044526566757,512,0
rollout_common,walker2d-medium-v2,10,1,512,bound_frac_mart_mu1,0.234375,0.0,1,
rollout_common,walker2d-medium-v2,10,1,512,bound_frac_mart_mu2,0.22786458333333334,0.0,1,
rollout_common,walker2d-medium-v2,10,1,512,bound_frac_mart_mu3,0.2275390625,0.0,1,
rollout_common,walker2d-medium-v2,10,1,512,bound_frac_mart_mu4,0.22786458333333334,0.0,1,
rollout_common,walker2d-medium-v2,10,1,512,mart_mu4_vs_two_deploy_rms,0.14915653895324832,0.07551769361935007,512,
rollout_common,walker2d-medium-v2,10,1,512,mart_mu1_vs_two_target_rms,0.06402325185545862,0.03291323834193295,512,
rollout_common,walker2d-medium-v2,10,1,512,two_target_vs_deploy_rms,0.11481799444133357,0.05762596952819737,512,
rollout_common,walker2d-medium-v2,10,1,512,bound_frac_two_actor_target,0.23860677083333334,0.0,1,
rollout_common,walker2d-medium-v2,10,1,512,bound_frac_two_actor_deploy,0.2490234375,0.0,1,
dataset,walker2d-medium-v2,14,0,2048,mart_adjacent_rms_mu1_to_mu2,0.08238478482200891,0.06020084941163483,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_adjacent_l2_mu1_to_mu2,0.20180068538291007,0.14746136314063427,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta_mu2_minus_mu1_rms,0.08238478482200891,0.06020084941163483,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_adjacent_rms_mu2_to_mu3,0.08677087210399524,0.056067420741587166,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_adjacent_l2_mu2_to_mu3,0.21254436119108733,0.13733657201082658,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta_mu3_minus_mu2_rms,0.08677087210399524,0.056067420741587166,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_adjacent_rms_mu3_to_mu4,0.08550058661953837,0.05672131884878338,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_adjacent_l2_mu3_to_mu4,0.20943280992650387,0.13893828871722902,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta_mu4_minus_mu3_rms,0.08550058661953837,0.05672131884878338,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_from_mu1_rms_mu2,0.08238478482200891,0.06020084941163483,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_from_mu1_rms_mu3,0.12954553009742756,0.09136632220223415,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_from_mu1_rms_mu4,0.17560608281070572,0.11948517053817433,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta2_rms,0.08238478484406642,0.06020084967220139,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta2_l2,0.201800685141734,0.14746136299300766,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta3_rms,0.0867708721824556,0.056067420574176415,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta3_l2,0.21254436127060217,0.13733657181675077,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta4_rms,0.08550058659932347,0.05672131863573061,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_delta4_l2,0.20943280975575362,0.13893828808543088,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_cosine_delta2_delta3,0.12773393852767687,0.4938342268737773,2048,0
dataset,walker2d-medium-v2,14,0,2048,mart_cosine_delta3_delta4,0.1636885562541734,0.5089098410002783,2048,0
dataset,walker2d-medium-v2,14,0,2048,mart_cosine_delta2_delta4,0.2488293804502503,0.4824299115036971,2048,0
dataset,walker2d-medium-v2,14,0,2048,bound_frac_mart_mu1,0.176513671875,0.0,1,
dataset,walker2d-medium-v2,14,0,2048,bound_frac_mart_mu2,0.19392903645833334,0.0,1,
dataset,walker2d-medium-v2,14,0,2048,bound_frac_mart_mu3,0.20979817708333334,0.0,1,
dataset,walker2d-medium-v2,14,0,2048,bound_frac_mart_mu4,0.218017578125,0.0,1,
dataset,walker2d-medium-v2,14,0,2048,mart_mu4_vs_two_deploy_rms,0.2544662957871162,0.20735974397898485,2048,
dataset,walker2d-medium-v2,14,0,2048,mart_mu1_vs_two_target_rms,0.08055886681945194,0.059409435616683375,2048,
dataset,walker2d-medium-v2,14,0,2048,two_target_vs_deploy_rms,0.2220937094342213,0.21976262019964674,2048,
dataset,walker2d-medium-v2,14,0,2048,bound_frac_two_actor_target,0.18359375,0.0,1,
dataset,walker2d-medium-v2,14,0,2048,bound_frac_two_actor_deploy,0.2674967447916667,0.0,1,
rollout_common,walker2d-medium-v2,14,0,512,mart_adjacent_rms_mu1_to_mu2,0.1639275547963165,0.1682299789241342,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_adjacent_l2_mu1_to_mu2,0.4015388640331046,0.41207760780329694,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_delta_mu2_minus_mu1_rms,0.1639275547963165,0.1682299789241342,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_adjacent_rms_mu2_to_mu3,0.14966333736944432,0.1341809460199774,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_adjacent_l2_mu2_to_mu3,0.3665988097571522,0.32867485095287796,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_delta_mu3_minus_mu2_rms,0.14966333736944432,0.1341809460199774,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_adjacent_rms_mu3_to_mu4,0.176595150648928,0.1848746522887097,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_adjacent_l2_mu3_to_mu4,0.4325680101397993,0.452848564481801,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_delta_mu4_minus_mu3_rms,0.176595150648928,0.1848746522887097,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_from_mu1_rms_mu2,0.1639275547963165,0.1682299789241342,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_from_mu1_rms_mu3,0.19828077362001248,0.1746894128371714,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_from_mu1_rms_mu4,0.27473297648266376,0.2518402017694296,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_delta2_rms,0.16392755471315468,0.16822997894132327,512,
rollout_common,walker2d-medium-v2,14,0,512,mart_delta2_l2,0.40153886478219647,0.41207760914755337,512,
