state_set,environment,T,seed,condition,run_key,hop_index,ref_actor,new_actor,n_states,optimizer_diverged,c_k,mean_q_new,mean_q_ref,mean_q_gain,transport_mean_sq,delta_L,q_term
rollout_common,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,4,mart_mu3,mart_mu4,512,False,0.00964240812104739,518.597412109375,518.5426635742188,0.054774463176727295,0.00275479920688592,0.0022266414783246335,-0.0005281577285612865
dataset,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,1,dataset_action,mart_mu1,2048,False,0.009976249758987362,501.1903381347656,500.99627685546875,0.19407300651073456,0.02579986865446493,0.023863747870036263,-0.0019361207844286684
dataset,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,2,mart_mu1,mart_mu2,2048,False,0.009976249758987362,501.28387451171875,501.1903381347656,0.0935375839471817,0.0018019637690728039,0.0008688094697634723,-0.0009331542993093316
dataset,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,3,mart_mu2,mart_mu3,2048,False,0.009974388254351726,501.365966796875,501.28387451171875,0.08208993077278137,0.0016732000178970778,0.000854403176596501,-0.0008187968413005768
dataset,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,4,mart_mu3,mart_mu4,2048,False,0.00997275507544165,501.4615173339844,501.365966796875,0.09556333720684052,0.0019855450314754876,0.0010325152753198272,-0.0009530297561556605
dataset,walker2d-expert-v2,10,1,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=10|seed=1,1,dataset_action,two_actor_target,2048,False,0.009985676044579447,500.71722412109375,500.5050964355469,0.21211260557174683,0.026213193328776235,0.024095105564565112,-0.0021180877642111213
dataset,walker2d-expert-v2,10,1,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=10|seed=1,1,dataset_action,two_actor_deploy,2048,False,0.03992035413549248,500.99755859375,500.5050964355469,0.49245212972164154,0.03282783874107657,0.01316897532781116,-0.019658863413265414
rollout_common,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,2,mart_mu1,mart_mu2,512,False,0.009661218139233178,517.64501953125,517.5330810546875,0.11195051670074463,0.0036924266404625393,0.0026108482778167785,-0.0010815783626457608
rollout_common,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,3,mart_mu2,mart_mu3,512,False,0.00965912894297445,517.72216796875,517.64501953125,0.07713299989700317,0.004570963105965626,0.0038259255142020373,-0.0007450375917635886
rollout_common,walker2d-expert-v2,10,1,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=1,4,mart_mu3,mart_mu4,512,False,0.009657689586597176,517.78857421875,517.72216796875,0.06641817092895508,0.004636883091939598,0.003995437014198197,-0.0006414460777414007
dataset,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,1,dataset_action,mart_mu1,2048,False,0.013893859164808469,503.8197021484375,503.589599609375,0.2300959825515747,0.02658021152947715,0.02338329035351734,-0.003196921175959806
dataset,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,2,mart_mu1,mart_mu2,2048,False,0.013893859164808469,503.9460144042969,503.8197021484375,0.12631390988826752,0.002022676230082358,0.00026768855553846124,-0.0017549876745438966
dataset,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,3,mart_mu2,mart_mu3,2048,False,0.013890376718990752,504.04144287109375,503.9460144042969,0.09543873369693756,0.001960556198998895,0.0006348762343649954,-0.0013256799646338996
dataset,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,4,mart_mu3,mart_mu4,2048,False,0.01388774690080885,504.1173400878906,504.04144287109375,0.07586529850959778,0.0019734508090809735,0.0009198527448253686,-0.001053598064255605
dataset,walker2d-expert-v2,14,0,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=14|seed=0,1,dataset_action,two_actor_target,2048,False,0.013896203373535117,503.7347106933594,503.49713134765625,0.23759005963802338,0.026440250894308927,0.023138651106048617,-0.00330159978826031
dataset,walker2d-expert-v2,14,0,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=14|seed=0,1,dataset_action,two_actor_deploy,2048,False,0.05555025775992725,504.0480651855469,503.49713134765625,0.5509447157382965,0.037395926989955426,0.006790806019223206,-0.03060512097073222
rollout_common,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,2,mart_mu1,mart_mu2,512,False,0.013431773013240386,521.2554931640625,521.15234375,0.1031067967414856,0.003968064220610246,0.0025831571306562974,-0.001384907089953948
rollout_common,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,3,mart_mu2,mart_mu3,512,False,0.013429115046980753,521.3414306640625,521.2554931640625,0.08591568470001221,0.003541706000011149,0.002387934385834561,-0.001153771614176588
rollout_common,walker2d-expert-v2,14,0,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=0,4,mart_mu3,mart_mu4,512,False,0.013426901402516192,521.3937377929688,521.3414306640625,0.052327632904052734,0.004499458040657539,0.0037968600730277613,-0.0007025979676297781
dataset,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,1,dataset_action,mart_mu1,2048,True,3.151830781161899e-12,2220931153920.0,1761574649856.0,459356543323.2843,0.4085362478313497,-1.0392778449431073,-1.447814092774457
dataset,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,2,mart_mu1,mart_mu2,2048,True,3.151830781161899e-12,2242730786816.0,2220931153920.0,21799690528.38108,0.030474880807685855,-0.038234054819469135,-0.068708935627155
