method,K,integrator,T,h,seed,environment,score,status,source_csv
I-MART-4,4,Imp,0.7,0.175,3,walker2d-medium-v2,82.4708,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,0.7,0.175,3,walker2d-medium-replay-v2,86.7809,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,0.7,0.175,3,walker2d-expert-v2,109.2281,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,0,hopper-medium-v2,60.1081,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,hopper-medium-replay-v2,50.1558,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,hopper-expert-v2,97.2413,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,halfcheetah-medium-v2,48.1796,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,halfcheetah-medium-replay-v2,46.405,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,halfcheetah-expert-v2,95.1788,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,walker2d-medium-v2,83.3911,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,walker2d-medium-replay-v2,85.4553,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,0,walker2d-expert-v2,110.3714,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,1.5,0.375,1,hopper-medium-v2,53.5661,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,hopper-medium-replay-v2,70.9883,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,hopper-expert-v2,109.7102,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,halfcheetah-medium-v2,48.2018,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,halfcheetah-medium-replay-v2,46.9447,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,halfcheetah-expert-v2,96.457,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,walker2d-medium-v2,87.0711,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,walker2d-medium-replay-v2,84.9627,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,1,walker2d-expert-v2,111.0187,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,1.5,0.375,2,hopper-medium-v2,58.1332,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,hopper-medium-replay-v2,99.8003,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,hopper-expert-v2,109.2168,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,halfcheetah-medium-v2,48.7353,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,halfcheetah-medium-replay-v2,46.3631,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,halfcheetah-expert-v2,97.319,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,walker2d-medium-v2,85.9563,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,walker2d-medium-replay-v2,79.2938,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,2,walker2d-expert-v2,109.991,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,1.5,0.375,3,hopper-medium-v2,55.8202,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,hopper-medium-replay-v2,58.3876,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,hopper-expert-v2,107.753,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,halfcheetah-medium-v2,48.3892,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,halfcheetah-medium-replay-v2,47.5732,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,halfcheetah-expert-v2,94.0225,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,walker2d-medium-v2,85.374,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,walker2d-medium-replay-v2,86.3996,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,1.5,0.375,3,walker2d-expert-v2,110.0736,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,0,hopper-medium-v2,61.4695,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,hopper-medium-replay-v2,99.4597,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,hopper-expert-v2,89.5776,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,halfcheetah-medium-v2,51.1896,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,halfcheetah-medium-replay-v2,49.4064,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,halfcheetah-expert-v2,96.7252,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,walker2d-medium-v2,85.8912,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,walker2d-medium-replay-v2,86.4375,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,0,walker2d-expert-v2,111.2222,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,2.5,0.625,1,hopper-medium-v2,55.6493,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,hopper-medium-replay-v2,99.5838,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,hopper-expert-v2,111.1962,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,halfcheetah-medium-v2,50.0609,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,halfcheetah-medium-replay-v2,48.8141,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,halfcheetah-expert-v2,87.403,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,walker2d-medium-v2,88.3504,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,walker2d-medium-replay-v2,83.7941,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,1,walker2d-expert-v2,111.7712,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,2.5,0.625,2,hopper-medium-v2,54.6355,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,hopper-medium-replay-v2,97.6045,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,hopper-expert-v2,101.9181,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,halfcheetah-medium-v2,50.3299,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,halfcheetah-medium-replay-v2,47.5384,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,halfcheetah-expert-v2,90.4577,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,walker2d-medium-v2,85.7605,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,walker2d-medium-replay-v2,85.4848,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,2,walker2d-expert-v2,110.6722,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,2.5,0.625,3,hopper-medium-v2,60.5237,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,hopper-medium-replay-v2,97.5059,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,hopper-expert-v2,104.4193,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,halfcheetah-medium-v2,50.8855,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,halfcheetah-medium-replay-v2,48.868,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,halfcheetah-expert-v2,90.6904,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,walker2d-medium-v2,87.3668,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,walker2d-medium-replay-v2,87.6723,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,2.5,0.625,3,walker2d-expert-v2,110.9354,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,0,hopper-medium-v2,79.3162,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,hopper-medium-replay-v2,98.7231,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,hopper-expert-v2,99.2446,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,halfcheetah-medium-v2,53.4728,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,halfcheetah-medium-replay-v2,50.1538,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,halfcheetah-expert-v2,80.3563,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,walker2d-medium-v2,87.0739,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,walker2d-medium-replay-v2,86.8639,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,0,walker2d-expert-v2,112.6038,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,4,1,1,hopper-medium-v2,65.2307,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,hopper-medium-replay-v2,98.5427,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,hopper-expert-v2,110.8396,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,halfcheetah-medium-v2,52.8151,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,halfcheetah-medium-replay-v2,49.6214,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,halfcheetah-expert-v2,91.0967,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,walker2d-medium-v2,88.8406,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,walker2d-medium-replay-v2,87.1104,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,1,walker2d-expert-v2,112.0751,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,4,1,2,hopper-medium-v2,63.0817,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,hopper-medium-replay-v2,99.708,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,hopper-expert-v2,106.8078,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,halfcheetah-medium-v2,53.9412,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,halfcheetah-medium-replay-v2,49.6421,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,halfcheetah-expert-v2,76.3976,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,walker2d-medium-v2,87.5274,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,walker2d-medium-replay-v2,87.082,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,2,walker2d-expert-v2,111.4769,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,4,1,3,hopper-medium-v2,64.8184,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,hopper-medium-replay-v2,98.743,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,hopper-expert-v2,105.7669,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,halfcheetah-medium-v2,52.6914,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,halfcheetah-medium-replay-v2,49.1174,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,halfcheetah-expert-v2,85.2948,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,walker2d-medium-v2,88.4162,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,walker2d-medium-replay-v2,80.1788,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,4,1,3,walker2d-expert-v2,111.8445,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,0,hopper-medium-v2,94.9835,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,hopper-medium-replay-v2,99.7535,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,hopper-expert-v2,79.7247,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,halfcheetah-medium-v2,57.7242,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,halfcheetah-medium-replay-v2,51.6171,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,halfcheetah-expert-v2,52.7371,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,walker2d-medium-v2,91.8535,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,walker2d-medium-replay-v2,94.4645,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,0,walker2d-expert-v2,113.2753,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,7,1.75,1,hopper-medium-v2,82.9908,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,hopper-medium-replay-v2,99.6465,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,hopper-expert-v2,90.8577,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,halfcheetah-medium-v2,54.9053,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,halfcheetah-medium-replay-v2,52.5281,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,halfcheetah-expert-v2,74.923,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,walker2d-medium-v2,91.4354,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,walker2d-medium-replay-v2,90.4511,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,1,walker2d-expert-v2,113.575,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,7,1.75,2,hopper-medium-v2,83.8603,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,hopper-medium-replay-v2,98.2534,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,hopper-expert-v2,107.4373,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,halfcheetah-medium-v2,55.9821,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,halfcheetah-medium-replay-v2,51.5068,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,halfcheetah-expert-v2,44.2998,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,walker2d-medium-v2,90.3685,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,walker2d-medium-replay-v2,92.7113,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,2,walker2d-expert-v2,112.3393,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,7,1.75,3,hopper-medium-v2,95.4347,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,hopper-medium-replay-v2,96.578,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,hopper-expert-v2,92.9985,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,halfcheetah-medium-v2,55.9677,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,halfcheetah-medium-replay-v2,51.1236,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,halfcheetah-expert-v2,52.0667,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,walker2d-medium-v2,90.1008,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,walker2d-medium-replay-v2,91.3633,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,7,1.75,3,walker2d-expert-v2,112.5871,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,0,hopper-medium-v2,101.2896,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,hopper-medium-replay-v2,100.3482,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,hopper-expert-v2,15.6642,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,halfcheetah-medium-v2,57.3291,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,halfcheetah-medium-replay-v2,51.1368,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,halfcheetah-expert-v2,6.7247,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,walker2d-medium-v2,2.3019,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,walker2d-medium-replay-v2,93.2348,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,0,walker2d-expert-v2,114.058,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,10,2.5,1,hopper-medium-v2,100.9629,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,hopper-medium-replay-v2,100.5737,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,hopper-expert-v2,105.0081,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,halfcheetah-medium-v2,56.0147,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,halfcheetah-medium-replay-v2,53.9833,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,halfcheetah-expert-v2,44.3539,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,walker2d-medium-v2,91.792,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,walker2d-medium-replay-v2,90.7495,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,1,walker2d-expert-v2,115.2086,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,10,2.5,2,hopper-medium-v2,100.8651,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,hopper-medium-replay-v2,99.5473,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,hopper-expert-v2,77.6649,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,halfcheetah-medium-v2,60.0053,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,halfcheetah-medium-replay-v2,54.4297,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,halfcheetah-expert-v2,44.4579,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,walker2d-medium-v2,92.7866,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,walker2d-medium-replay-v2,89.5441,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,2,walker2d-expert-v2,113.8133,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,10,2.5,3,hopper-medium-v2,101.2424,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,hopper-medium-replay-v2,98.462,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,hopper-expert-v2,2.1012,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,halfcheetah-medium-v2,58.1786,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,halfcheetah-medium-replay-v2,53.2056,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,halfcheetah-expert-v2,34.9209,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,walker2d-medium-v2,91.866,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,walker2d-medium-replay-v2,91.0991,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,10,2.5,3,walker2d-expert-v2,114.2067,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,0,hopper-medium-v2,101.1362,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,hopper-medium-replay-v2,100.3891,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,hopper-expert-v2,57.9111,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,halfcheetah-medium-v2,58.5157,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,halfcheetah-medium-replay-v2,53.8121,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,halfcheetah-expert-v2,46.0864,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,walker2d-medium-v2,2.3019,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,walker2d-medium-replay-v2,9.148,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,0,walker2d-expert-v2,115.5039,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,12,3,1,hopper-medium-v2,101.3908,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,hopper-medium-replay-v2,99.466,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,hopper-expert-v2,62.9306,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,halfcheetah-medium-v2,57.6283,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,halfcheetah-medium-replay-v2,53.2496,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,halfcheetah-expert-v2,16.7864,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,walker2d-medium-v2,96.2812,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,walker2d-medium-replay-v2,86.6629,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,1,walker2d-expert-v2,115.6433,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,12,3,2,hopper-medium-v2,101.8451,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,hopper-medium-replay-v2,97.9145,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,hopper-expert-v2,29.2029,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,halfcheetah-medium-v2,58.5735,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,halfcheetah-medium-replay-v2,54.8636,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,halfcheetah-expert-v2,42.7125,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,walker2d-medium-v2,92.9532,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,walker2d-medium-replay-v2,88.7019,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,2,walker2d-expert-v2,113.6001,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,12,3,3,hopper-medium-v2,101.1564,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,hopper-medium-replay-v2,100.104,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,hopper-expert-v2,5.1688,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,halfcheetah-medium-v2,59.2472,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,halfcheetah-medium-replay-v2,52.6127,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,halfcheetah-expert-v2,31.2409,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,walker2d-medium-v2,93.5881,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,walker2d-medium-replay-v2,86.1911,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,12,3,3,walker2d-expert-v2,-0.1165,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,14,3.5,0,hopper-medium-v2,101.6992,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,hopper-medium-replay-v2,99.173,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,hopper-expert-v2,0.7156,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,halfcheetah-medium-v2,59.8139,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,halfcheetah-medium-replay-v2,54.4235,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,halfcheetah-expert-v2,18.9575,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,walker2d-medium-v2,2.3019,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,walker2d-medium-replay-v2,7.3106,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,0,walker2d-expert-v2,8.3911,available,K=4/Imp/seed0.csv
I-MART-4,4,Imp,14,3.5,1,hopper-medium-v2,101.6835,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,hopper-medium-replay-v2,100.8998,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,hopper-expert-v2,2.0032,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,halfcheetah-medium-v2,58.0279,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,halfcheetah-medium-replay-v2,53.0138,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,halfcheetah-expert-v2,31.4064,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,walker2d-medium-v2,97.6371,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,walker2d-medium-replay-v2,86.6346,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,1,walker2d-expert-v2,-0.2713,available,K=4/Imp/seed1.csv
I-MART-4,4,Imp,14,3.5,2,hopper-medium-v2,100.9882,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,hopper-medium-replay-v2,98.5175,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,hopper-expert-v2,79.2095,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,halfcheetah-medium-v2,59.6516,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,halfcheetah-medium-replay-v2,52.9408,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,halfcheetah-expert-v2,3.9171,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,walker2d-medium-v2,87.9198,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,walker2d-medium-replay-v2,92.8531,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,2,walker2d-expert-v2,-0.2628,available,K=4/Imp/seed2.csv
I-MART-4,4,Imp,14,3.5,3,hopper-medium-v2,102.1094,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,14,3.5,3,hopper-medium-replay-v2,99.6735,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,14,3.5,3,hopper-expert-v2,2.0687,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,14,3.5,3,halfcheetah-medium-v2,60.7577,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,14,3.5,3,halfcheetah-medium-replay-v2,53.5464,available,K=4/Imp/seed3.csv
I-MART-4,4,Imp,14,3.5,3,halfcheetah-expert-v2,7.8929,available,K=4/Imp/seed3.csv
