environment,T,seed,pair_key,protocol,first_actor,rest_actor,q_source,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1000,3848.725071716458,83.80247833967314,1000,True,275.028076171875,182.02010590698004,182.03776907609688,409.1419677734375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1001,3809.9222386232623,82.95722427636048,1000,True,275.14532470703125,170.51704242556698,170.53490440270488,413.7470703125
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1002,3922.7696966784,85.41541520861837,1000,True,274.0389404296875,184.207946620022,184.22533732070386,402.83062744140625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1003,4058.395528821596,88.3697944786542,1000,True,275.0873718261719,176.94183974399402,176.94246032017688,14.374756813049316
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1004,3942.9556144075814,85.85513127113643,1000,True,275.03997802734375,187.7448269281034,187.76245826817464,408.4046936035156
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1005,3841.886942754683,83.65352127057164,1000,True,276.0647277832031,171.26574864022032,171.2833580771547,407.8973388671875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1006,3866.939260268156,84.19924361828794,1000,True,275.39788818359375,178.99139673838872,179.00648724344168,349.5498962402344
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1007,3899.725554133098,84.91343755468803,1000,True,274.77276611328125,185.14182157757557,185.15988226655836,418.3499450683594
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1008,3719.314975831797,80.98349836680687,1000,True,276.5513916015625,155.27899512227887,155.29659358195394,407.64306640625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_mart_polyak,mart_mu2,mart_polyak,mart_polyak,1009,3788.0042083891085,82.4797770737108,1000,True,275.56561279296875,176.1834116451467,176.2014285686977,417.336181640625
