task,T,training_seed,method,state_set,metric,actor_a,actor_b,value,n,n_excluded,q_weight,action_grad_norm,paired,checkpoint_hash
halfcheetah-medium-v2,10,0,MART4,dataset,bound_frac,mu1,,0.677978515625,4096,0,0.010382167994976044,9.044177055358887,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,bound_frac,mu2,,0.80078125,4096,0,0.010382167994976044,8.6469087600708,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,bound_frac,mu3,,0.822265625,4096,0,0.010367841459810734,8.49581527709961,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,bound_frac,mu4,,0.825927734375,4096,0,0.010358191095292568,8.335704803466797,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,adjacent_rms,mu1,mu2,0.06818419694900513,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,adjacent_rms,mu2,mu3,0.06701968610286713,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,adjacent_rms,mu3,mu4,0.07129406929016113,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.06818419694900513,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.10517844557762146,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.13085506856441498,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,cos_d2_d3,delta,delta,0.1963445544242859,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,cos_d3_d4,delta,delta,-0.041023749858140945,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,dataset,cos_d2_d4,delta,delta,0.14018307626247406,4096,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,bound_frac,mu1,,0.6429942418426103,1563,0,0.009524398483335972,8.024288177490234,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,bound_frac,mu2,,0.7792706333973128,1563,0,0.009524398483335972,7.539681911468506,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,bound_frac,mu3,,0.7907869481765835,1563,0,0.009514803066849709,7.909360408782959,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,bound_frac,mu4,,0.7984644913627639,1563,0,0.009510302916169167,7.887407302856445,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.07591424137353897,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.07079670578241348,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.08137477934360504,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.07591424137353897,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.10369130223989487,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.13328440487384796,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.01086521428078413,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.14186465740203857,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,10,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.17890664935112,1563,0,,,True,284da71dee65dc1cdad33c197fccc12b84f4898cc66b9a7ccf3a9153b206998e
halfcheetah-medium-v2,14,0,MART4,dataset,bound_frac,mu1,,0.727294921875,4096,0,0.01415441744029522,8.78742790222168,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,bound_frac,mu2,,0.81103515625,4096,0,0.01415441744029522,8.441826820373535,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,bound_frac,mu3,,0.822021484375,4096,0,0.014134213328361511,8.38634204864502,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,bound_frac,mu4,,0.830810546875,4096,0,0.014120632782578468,8.392847061157227,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,adjacent_rms,mu1,mu2,0.07717706263065338,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,adjacent_rms,mu2,mu3,0.07324552536010742,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,adjacent_rms,mu3,mu4,0.07036685943603516,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.07717706263065338,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.11978345364332199,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.15237675607204437,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,cos_d2_d3,delta,delta,0.23774108290672302,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,cos_d3_d4,delta,delta,0.15101785957813263,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,dataset,cos_d2_d4,delta,delta,0.17781388759613037,4096,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,bound_frac,mu1,,0.6539662710805746,1601,0,0.013025817461311817,8.310538291931152,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,bound_frac,mu2,,0.7257963772642099,1601,0,0.013025817461311817,8.12993335723877,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,bound_frac,mu3,,0.7370393504059962,1601,0,0.013009624555706978,8.13631820678711,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,bound_frac,mu4,,0.7270455965021861,1601,0,0.012997016310691833,8.599915504455566,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.08983989804983139,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.09596053510904312,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.09088936448097229,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.08983989804983139,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.13791364431381226,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.16730041801929474,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.10832486301660538,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.04249679669737816,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,14,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.09900329262018204,1601,0,,,True,9e67d10a416051f658ddd4e89c856a9f7994d1b5c2dd5381e2f6efed9d129006
halfcheetah-medium-v2,20,0,MART4,dataset,bound_frac,mu1,,0.73974609375,4096,0,0.01928187906742096,8.281959533691406,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,bound_frac,mu2,,0.832763671875,4096,0,0.01928187906742096,7.979361057281494,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,bound_frac,mu3,,0.835693359375,4096,0,0.019254833459854126,7.917745590209961,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,bound_frac,mu4,,0.84130859375,4096,0,0.019239066168665886,8.037004470825195,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,adjacent_rms,mu1,mu2,0.08626689016819,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,adjacent_rms,mu2,mu3,0.08093984425067902,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,adjacent_rms,mu3,mu4,0.07614342123270035,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.08626689016819,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.1334342360496521,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.1695251613855362,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,cos_d2_d3,delta,delta,0.24062103033065796,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,cos_d3_d4,delta,delta,0.1298026442527771,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,dataset,cos_d2_d4,delta,delta,0.2507326602935791,4096,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,bound_frac,mu1,,0.6851735015772871,1585,0,0.01753193698823452,7.837145805358887,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,bound_frac,mu2,,0.7709779179810725,1585,0,0.01753193698823452,7.608959197998047,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,bound_frac,mu3,,0.7924290220820189,1585,0,0.017510514706373215,7.914292812347412,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,bound_frac,mu4,,0.7709779179810725,1585,0,0.01750204525887966,7.902101516723633,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.11349239945411682,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.1024707779288292,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.10355765372514725,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.11349239945411682,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.15417854487895966,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1905762106180191,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,cos_d2_d3,delta,delta,0.01877407915890217,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.11530214548110962,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-v2,20,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.19278262555599213,1585,0,,,True,b461c81b79836afebbe1126e1dc4d76e099692a0d8a3f58395513e3f144b41d2
halfcheetah-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu1,,0.60595703125,4096,0,0.006755898706614971,13.560863494873047,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu2,,0.617431640625,4096,0,0.006755898706614971,12.980646133422852,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu3,,0.6337890625,4096,0,0.006728446111083031,12.65739631652832,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,bound_frac,mu4,,0.663330078125,4096,0,0.006709666922688484,12.383016586303711,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,adjacent_rms,mu1,mu2,0.12393330037593842,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,adjacent_rms,mu2,mu3,0.09478136897087097,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,adjacent_rms,mu3,mu4,0.08144994080066681,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.12393330037593842,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.15667200088500977,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.1806686818599701,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,cos_d2_d3,delta,delta,-0.0059610698372125626,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,cos_d3_d4,delta,delta,-0.06489066779613495,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,dataset,cos_d2_d4,delta,delta,0.10832633078098297,4096,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu1,,0.8880597014925373,1608,0,0.00513236690312624,12.107580184936523,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu2,,0.9185323383084577,1608,0,0.00513236690312624,11.995161056518555,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu3,,0.9073383084577115,1608,0,0.005125935655087233,11.829373359680176,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,bound_frac,mu4,,0.9116915422885572,1608,0,0.005120258312672377,11.86431884765625,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.0968942940235138,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.08074326813220978,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.07066952437162399,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.0968942940235138,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.11551697552204132,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.13189060986042023,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,cos_d2_d3,delta,delta,-0.10602215677499771,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,cos_d3_d4,delta,delta,-0.17132830619812012,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,4,0,MART4,rollout_union,cos_d2_d4,delta,delta,0.14743737876415253,1608,0,,,True,c5ce93614b6b000763c75adfb588188bdef682bccd28059bf7567ae426bc1cde
halfcheetah-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu1,,0.588134765625,4096,0,0.010730396956205368,11.554141998291016,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu2,,0.6201171875,4096,0,0.010730396956205368,11.126346588134766,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu3,,0.658935546875,4096,0,0.010694190859794617,10.882575035095215,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,bound_frac,mu4,,0.6796875,4096,0,0.010669425129890442,10.766441345214844,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,adjacent_rms,mu1,mu2,0.1343250274658203,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,adjacent_rms,mu2,mu3,0.10080566257238388,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,adjacent_rms,mu3,mu4,0.09267916530370712,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,from_mu1_rms,mu1,mu2,0.1343250274658203,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,from_mu1_rms,mu1,mu3,0.17156779766082764,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,from_mu1_rms,mu1,mu4,0.20315369963645935,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,cos_d2_d3,delta,delta,0.041290972381830215,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,cos_d3_d4,delta,delta,-0.032628271728754044,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,dataset,cos_d2_d4,delta,delta,0.14473921060562134,4096,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu1,,0.8664238008500303,1647,0,0.008195215836167336,10.892949104309082,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu2,,0.8494231936854888,1647,0,0.008195215836167336,10.565073013305664,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu3,,0.8633879781420765,1647,0,0.008180487900972366,10.469898223876953,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,bound_frac,mu4,,0.8627808136004858,1647,0,0.008172144182026386,10.228141784667969,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,adjacent_rms,mu1,mu2,0.11223407089710236,1647,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,adjacent_rms,mu2,mu3,0.09949624538421631,1647,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,adjacent_rms,mu3,mu4,0.08729800581932068,1647,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.11223407089710236,1647,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.14188221096992493,1647,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
halfcheetah-medium-replay-v2,7,0,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.16238047182559967,1647,0,,,True,d789f770dd883b0ee706a994e4aa8e2e4da554cf4c78d496ed7d205946d78e25
