task,T,training_seed,kind,hop,first_source,continuation_source,evaluation_seed,raw_return,discounted_return,normalized_score,episode_length,terminated,truncated,q_mart_first,q_mart_cont_action,delta_q_mart,q_two_first,q_two_cont_action,delta_q_two,first_action_rms,checkpoint_hash_mart,checkpoint_hash_two
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10001,1435.6061606066917,236.79576164930768,44.73332681440278,442,1,0,218.3137664794922,217.99412536621094,0.31964111328125,217.942626953125,217.71705627441406,0.2255706787109375,0.07755614817142487,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10002,1377.874645399299,236.55616832995548,42.95946807669092,428,1,0,217.9351043701172,217.5447998046875,0.3903045654296875,217.55174255371094,217.32672119140625,0.2250213623046875,0.08289073407649994,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10003,1963.0334885343686,238.8400319906643,60.939060732724094,601,1,0,217.2113037109375,216.86985778808594,0.3414459228515625,216.9547576904297,216.7178955078125,0.2368621826171875,0.08665028214454651,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10004,1546.2306246162923,237.82231114566875,48.132374481576996,473,1,0,217.99278259277344,217.65415954589844,0.338623046875,217.60348510742188,217.40992736816406,0.1935577392578125,0.07327300310134888,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10005,1400.5557454747986,237.30209110187576,43.65636763675461,433,1,0,217.8876190185547,217.60897827148438,0.2786407470703125,217.70590209960938,217.4819793701172,0.2239227294921875,0.07408589124679565,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10006,1414.0655331369753,236.6428285587736,44.07146941960398,437,1,0,218.81993103027344,218.45626831054688,0.3636627197265625,218.61264038085938,218.27914428710938,0.33349609375,0.078148752450943,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10007,1768.5950457824135,237.0968638604052,54.96474446225012,542,1,0,218.97520446777344,218.62322998046875,0.3519744873046875,218.77047729492188,218.55206298828125,0.218414306640625,0.06829603016376495,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10008,1465.9293961874673,237.19855411294364,45.6650386566682,451,1,0,218.89312744140625,218.51364135742188,0.379486083984375,218.85507202148438,218.53976440429688,0.3153076171875,0.08394616097211838,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10009,1646.3630198972362,238.07807066040388,51.209042808383266,507,1,0,218.3535919189453,217.96755981445312,0.3860321044921875,218.15048217773438,217.8509521484375,0.299530029296875,0.08695097267627716,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10000,1472.8713470196185,237.25391213677466,45.878337062160256,454,1,0,220.57652282714844,220.3599853515625,0.2165374755859375,218.87071228027344,218.65110778808594,0.2196044921875,0.06303917616605759,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10001,1446.656561502431,236.73749226450101,45.07286147088475,448,1,0,220.2996368408203,220.05043029785156,0.24920654296875,219.2068634033203,218.953125,0.2537384033203125,0.07237311452627182,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10002,1487.1365934958123,237.21490802260632,46.316651075165225,458,1,0,220.4311981201172,220.20497131347656,0.226226806640625,218.81324768066406,218.63258361816406,0.1806640625,0.06587488949298859,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10003,1733.1228296617428,238.71535035616682,53.87482502594892,530,1,0,219.9441680908203,219.65185546875,0.2923126220703125,218.1989288330078,217.95188903808594,0.247039794921875,0.07108883559703827,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10004,1529.9440241574757,237.30482705379515,47.6319523390486,470,1,0,220.29994201660156,220.08445739746094,0.215484619140625,218.9690399169922,218.73941040039062,0.2296295166015625,0.06547577679157257,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10005,1924.7591896562983,238.57722919469208,59.7630444918414,590,1,0,220.78489685058594,220.53916931152344,0.2457275390625,218.948974609375,218.7505340576172,0.1984405517578125,0.06095532327890396,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10006,1568.888079847935,237.20861586657213,48.82854753008583,488,1,0,220.90234375,220.62400817871094,0.2783355712890625,219.7304229736328,219.4640350341797,0.266387939453125,0.07591189444065094,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10007,1885.6001232784652,238.26323690602877,58.55984288167366,580,1,0,221.33151245117188,221.12289428710938,0.2086181640625,220.04014587402344,219.83888244628906,0.201263427734375,0.06214425712823868,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10008,1891.439827414527,237.7308694165669,58.73927365133548,584,1,0,221.19500732421875,220.9065399169922,0.2884674072265625,220.01593017578125,219.75863647460938,0.257293701171875,0.07326273620128632,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,mart_polyak_mu1,10009,1525.4319748388557,237.25001104331005,47.493315095940254,468,1,0,220.6088409423828,220.3411407470703,0.2677001953125,219.3713836669922,219.1166534423828,0.254730224609375,0.07266081124544144,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10000,1854.1663957624223,252.87733337054908,57.594010060330255,548,1,0,205.05078125,203.62477111816406,1.4260101318359375,203.63589477539062,202.79493713378906,0.8409576416015625,0.14382435381412506,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10001,3250.11114394734,251.88472059785207,100.48581326409769,1000,0,1,205.77609252929688,204.83758544921875,0.938507080078125,204.68832397460938,204.00613403320312,0.68218994140625,0.10932324826717377,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10002,1541.8037890309631,251.22371588382174,47.99635551593508,464,1,0,204.992431640625,203.58139038085938,1.411041259765625,203.34555053710938,202.4891357421875,0.856414794921875,0.14978721737861633,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10003,3242.9933518949674,250.38385572630008,100.26711196065952,1000,0,1,205.8721160888672,204.36367797851562,1.5084381103515625,202.98568725585938,202.09555053710938,0.89013671875,0.13384847342967987,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10004,3254.23603911502,251.23106145673972,100.61255480741332,1000,0,1,205.5926055908203,204.11862182617188,1.4739837646484375,204.1295166015625,203.35433959960938,0.775177001953125,0.12988851964473724,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10005,1383.80266524524,249.93229304086347,43.141612435162656,415,1,0,206.41983032226562,204.41094970703125,2.008880615234375,203.96910095214844,202.9736785888672,0.99542236328125,0.15985381603240967,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10006,3240.448845477996,251.13630161234417,100.18892944761282,1000,0,1,207.1307830810547,206.35255432128906,0.778228759765625,205.75332641601562,205.2091064453125,0.544219970703125,0.10591351985931396,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10007,3252.787988364537,251.27694381666126,100.56806199500113,1000,0,1,206.4208221435547,204.9684600830078,1.452362060546875,204.99346923828125,204.20941162109375,0.7840576171875,0.13294045627117157,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10008,3249.083404249824,251.09173191757168,100.4542349305656,1000,0,1,207.60130310058594,206.43304443359375,1.1682586669921875,205.53506469726562,204.68373107910156,0.8513336181640625,0.13933703303337097,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10009,3294.3291475140045,251.1156656532558,101.8444557959822,1000,0,1,206.77757263183594,205.60903930664062,1.1685333251953125,205.1258544921875,204.34884643554688,0.777008056640625,0.13466587662696838,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10000,3224.5364013691174,249.38967889182035,99.7000036343982,1000,0,1,201.45347595214844,200.71058654785156,0.742889404296875,202.94857788085938,202.54885864257812,0.39971923828125,0.09174476563930511,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10001,3228.2970087967815,247.9586084980285,99.81555207134294,1000,0,1,201.95742797851562,201.18402099609375,0.773406982421875,204.0702362060547,203.6920166015625,0.3782196044921875,0.09264911711215973,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10002,3221.957579855627,249.7620483529121,99.62076675557611,1000,0,1,201.2848663330078,200.2972869873047,0.987579345703125,202.7962646484375,202.374267578125,0.4219970703125,0.12470298260450363,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10003,3223.206178600936,250.0193805504561,99.65913120498135,1000,0,1,200.64840698242188,199.61444091796875,1.033966064453125,202.15542602539062,201.6333465576172,0.5220794677734375,0.15847046673297882,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10004,3218.980934217136,251.76887004045022,99.52930633130106,1000,0,1,201.90333557128906,201.03070068359375,0.8726348876953125,203.52975463867188,203.1089324951172,0.4208221435546875,0.09872157871723175,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10005,3207.4579827250586,250.44397023795062,99.17525208354706,1000,0,1,201.7703094482422,200.92706298828125,0.8432464599609375,203.07342529296875,202.48532104492188,0.588104248046875,0.14526517689228058,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10006,3234.083680952621,246.7665229745386,99.99335338019539,970,1,0,202.59796142578125,201.9626007080078,0.6353607177734375,205.09103393554688,204.6639404296875,0.427093505859375,0.09588909149169922,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10007,3243.307513666851,250.68623270319492,100.27676489635866,1000,0,1,202.70965576171875,201.9882354736328,0.7214202880859375,204.51284790039062,204.28892517089844,0.2239227294921875,0.08615869283676147,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10008,2661.2516382568897,249.66952941044423,82.39251403747471,802,1,0,202.5704803466797,201.80136108398438,0.7691192626953125,205.07933044433594,204.77206420898438,0.3072662353515625,0.11996179819107056,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10009,1604.9884015708858,249.97017821787514,49.9377661413144,487,1,0,202.13348388671875,201.2495880126953,0.8838958740234375,204.25624084472656,203.87594604492188,0.3802947998046875,0.11973613500595093,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10000,1560.0446199275607,238.23325862533056,48.55682334971386,482,1,0,217.94070434570312,217.592529296875,0.348175048828125,217.57598876953125,217.42269897460938,0.153289794921875,0.08654680848121643,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10001,1378.487657644365,236.68897080510018,42.97830349307188,429,1,0,218.3137664794922,217.97108459472656,0.342681884765625,217.942626953125,217.73358154296875,0.20904541015625,0.08443896472454071,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10002,1544.2811990134694,238.16103070147813,48.07247642370229,477,1,0,217.9351043701172,217.56527709960938,0.3698272705078125,217.55174255371094,217.3664093017578,0.185333251953125,0.08828745782375336,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10003,1780.3613254795177,239.19194352074783,55.32627521328083,541,1,0,217.2113037109375,216.84483337402344,0.3664703369140625,216.9547576904297,216.74229431152344,0.21246337890625,0.09237119555473328,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10004,1741.73029317257,238.1259275908105,54.139297979817655,533,1,0,217.99278259277344,217.6462860107422,0.34649658203125,217.60348510742188,217.4300079345703,0.1734771728515625,0.08239924162626266,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10005,1563.1456084347171,238.04113999730913,48.6521043334054,483,1,0,217.8876190185547,217.54757690429688,0.3400421142578125,217.70590209960938,217.48216247558594,0.2237396240234375,0.08619293570518494,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10006,1792.534506430637,238.0261821005468,55.70030841366227,547,1,0,218.81993103027344,218.464599609375,0.3553314208984375,218.61264038085938,218.31903076171875,0.293609619140625,0.07957891374826431,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10007,1501.1421415673278,238.39769352991277,46.74698559408185,460,1,0,218.97520446777344,218.5846710205078,0.390533447265625,218.77047729492188,218.55654907226562,0.21392822265625,0.08198583871126175,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10008,1779.9439758582207,238.03378494655408,55.31345172736055,542,1,0,218.89312744140625,218.5327911376953,0.3603363037109375,218.85507202148438,218.5796661376953,0.2754058837890625,0.08095694333314896,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,hybrid,3,mart_hop,two_actor_polyak_target,10009,2104.2381235342727,238.90827829976354,65.27771484045344,642,1,0,218.3535919189453,217.99868774414062,0.3549041748046875,218.15048217773438,217.90631103515625,0.244171142578125,0.08271276205778122,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d,11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,1,hybrid,3,mart_hop,two_actor_polyak_target,10000,1326.25061050361,235.9689572398848,41.37326780034803,418,1,0,220.57652282714844,220.33876037597656,0.237762451171875,218.87071228027344,218.64193725585938,0.2287750244140625,0.06840821355581284,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,two_actor_polyak_target,10001,1424.021098360134,236.12632615246994,44.3773641513899,441,1,0,220.2996368408203,220.0738525390625,0.2257843017578125,219.2068634033203,218.9718475341797,0.235015869140625,0.06776857376098633,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,two_actor_polyak_target,10002,1463.2743635266886,237.11869136848514,45.58346011386858,451,1,0,220.4311981201172,220.2039794921875,0.2272186279296875,218.81324768066406,218.6376495361328,0.17559814453125,0.0668252557516098,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,hybrid,3,mart_hop,two_actor_polyak_target,10003,1778.9531264964974,238.93335445041185,55.28300688641475,541,1,0,219.9441680908203,219.63075256347656,0.31341552734375,218.1989288330078,217.9329376220703,0.2659912109375,0.07543835788965225,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
