level,method_minus,method_reference,critic_scope,environment,tau,seed,delta_y_rms_difference,delta_y_rms_no_noise_difference,smoothing_delta_y_rms_change_difference,seed_interpretation,generalization_scope
task_budget_seed_mean,p4,td3,within_run_target_critic,halfcheetah-expert-v2,10.0,,-8.302479154155844,-9.268554169635733,0.9660750154798889,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,halfcheetah-expert-v2,14.0,,-12.436238647033765,-13.501579473635394,1.065340826601628,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,halfcheetah-expert-v2,20.0,,-23.08153777893689,-25.22187833803731,2.140340559100419,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-v2,4.0,,-0.30681005196095723,-0.34826167764895233,0.0414516256879951,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-v2,7.0,,-66837053433.26371,-72514591032.97273,5677537599.70903,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-v2,10.0,,-226883747986.04895,-247047079084.55695,20163331098.507973,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-v2,14.0,,-263434287286.1905,-287101193093.43884,23666905807.24829,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-v2,20.0,,-334202850399.70593,-364488319994.38586,30285469594.6799,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-replay-v2,4.0,,-0.13192575739567047,-0.52059051528123,0.38866475788555954,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-replay-v2,7.0,,-0.09449625335815348,-0.4954001939108381,0.40090394055268463,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-replay-v2,10.0,,0.0028807721426509225,-0.11749411220595007,0.120374884348601,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-replay-v2,14.0,,-0.40417913262967264,-0.5710053942909954,0.16682626166132275,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-medium-replay-v2,20.0,,0.5416362449602761,0.5389533094876975,0.0026829354725785848,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-expert-v2,4.0,,-4055609.3852955797,-4236394.916100184,180785.530804605,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-expert-v2,7.0,,-510458530772.88,-554585246570.2045,44126715797.32442,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-expert-v2,10.0,,-441350604303.7317,-477828903546.5054,36478299242.773735,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-expert-v2,14.0,,-466874700055.2872,-508242904036.4423,41368203981.15515,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,hopper-expert-v2,20.0,,-463312972491.6117,-502940608742.01953,39627636250.40787,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-v2,4.0,,-19.058518874228994,-20.254410811276,1.1958919370470023,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-v2,7.0,,-105419954234.50111,-118033720489.12523,12613766254.624098,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-v2,10.0,,6028837544.678131,5517314905.32045,511522639.3576832,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-v2,14.0,,-38783048798.30084,-43922372099.35178,5139323301.050939,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-v2,20.0,,55687786097.45979,62532666409.24919,-6844880311.789404,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-replay-v2,4.0,,-0.1345235995409806,-0.29794100422724634,0.16341740468626575,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-replay-v2,7.0,,-2.7774830920138367,-3.148078836408887,0.3705957443950503,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-replay-v2,10.0,,-0.30405985060992036,-0.32556484725852686,0.0215049966486065,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-replay-v2,14.0,,-42.704701596103256,-44.76526131907448,2.060559722971222,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-medium-replay-v2,20.0,,-98.63278994435868,-105.27805034875941,6.645260404400742,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-expert-v2,4.0,,-673931964220.5552,-739314394430.8561,65382430210.30089,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-expert-v2,7.0,,-719618089400.0718,-790943777640.2333,71325688240.16142,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-expert-v2,10.0,,-764750994638.7644,-840811478619.2343,76060483980.46974,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-expert-v2,14.0,,-180143025469.10553,-198253715797.6886,18110690328.58307,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_budget_seed_mean,p4,td3,within_run_target_critic,walker2d-expert-v2,20.0,,-43065363460.02942,-48113714839.10205,5048351379.072632,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,halfcheetah-medium-v2,,,-0.5480160945384036,-0.6442773834891958,0.09626128895079203,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,halfcheetah-medium-replay-v2,,,-0.16967792357867245,-0.21667982324971416,0.047001899671041694,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,halfcheetah-expert-v2,,,-10.108746969488507,-11.167215208245013,1.0584682387565034,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,hopper-medium-v2,,,-178271587821.10318,-194230236641.14053,15958648820.037329,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,hopper-medium-replay-v2,,,-0.01721682525611392,-0.23310738124026323,0.2158905559841493,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,hopper-expert-v2,,,-376400172646.5792,-408720379858.0176,32320207211.438396,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,walker2d-medium-v2,,,-16497275881.94451,-18781222258.83236,2283946376.887841,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,walker2d-medium-replay-v2,,,-28.910711616525333,-30.762979271145706,1.8522676546203773,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_marginal_mean,p4,td3,within_run_target_critic,walker2d-expert-v2,,,-476301887437.70526,-523487416265.42285,47185528827.71755,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
task_equal_overall,p4,td3,within_run_target_critic,,,,-116385658203.0096,-127246583896.27083,10860925693.261223,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,4.0,0,-0.9859889959576362,-1.009919227049541,0.02393023109190473,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,4.0,1,-0.8888442473774174,-1.0312114099382592,0.1423671625608418,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,7.0,0,-1.1889657053499905,-1.3318385930641976,0.14287288771420714,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,7.0,1,-1.0467344709966677,-1.08169921402355,0.03496474302688224,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,10.0,0,-1.2333734953665454,-1.298425159390983,0.06505166402443763,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,10.0,1,-1.150614559025514,-1.3149201501941237,0.16430559116860977,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,14.0,0,-1.3219396854540588,-1.5238834633833314,0.20194377792927254,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,14.0,1,-1.0869737844655534,-1.236208768112331,0.14923498364677767,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
cell,p4,td3,common_td3_target_critic,halfcheetah-medium-v2,20.0,0,-1.2240746483878784,-1.3108361582349741,0.08676150984709574,seeds are marginal run replicates within fixed task-budget cells,"fixed nine-task, five-budget grid only"
