source,environment,T,seed,actor_id,n_episodes,normalized_score_mean,raw_return_mean,episode_length_mean,n_timeout,timeout_rate,reward_per_step_pooled,reward_per_step_episode_mean
tail90_ext_csh,walker2d-medium-v2,7,0,two_actor_target,10,86.19658805537145,3958.6307719516744,1000.0,10,1.0,3.9586307719516745,3.9586307719516745
tail90_ext_csh,walker2d-medium-v2,7,1,mart_mu1,10,84.03123578424974,3859.2265733666763,1000.0,10,1.0,3.859226573366676,3.8592265733666773
tail90_ext_csh,walker2d-medium-v2,7,1,mart_mu2,10,87.69620150824787,4027.473091725001,1000.0,10,1.0,4.027473091725001,4.0274730917250015
tail90_ext_csh,walker2d-medium-v2,7,1,mart_mu3,10,88.37715262107193,4058.733316931117,1000.0,10,1.0,4.058733316931117,4.058733316931116
tail90_ext_csh,walker2d-medium-v2,7,1,mart_mu4,10,89.1145622243939,4092.5853656830413,1000.0,10,1.0,4.092585365683041,4.092585365683041
tail90_ext_csh,walker2d-medium-v2,7,1,two_actor_deploy,10,89.6298055247976,4116.238490412897,1000.0,10,1.0,4.116238490412896,4.116238490412897
tail90_ext_csh,walker2d-medium-v2,7,1,two_actor_target,10,84.60755733781761,3885.6835997469616,1000.0,10,1.0,3.885683599746961,3.8856835997469603
tail90_ext_csh,walker2d-medium-v2,10,0,mart_mu1,10,88.44232008614028,4061.724940846231,1000.0,10,1.0,4.061724940846231,4.061724940846231
tail90_ext_csh,walker2d-medium-v2,10,0,mart_mu2,10,93.04223971701569,4272.892116996143,1000.0,10,1.0,4.272892116996143,4.272892116996143
tail90_ext_csh,walker2d-medium-v2,10,0,mart_mu3,10,92.87800196920598,4265.352502349529,1000.0,10,1.0,4.265352502349528,4.265352502349528
tail90_ext_csh,walker2d-medium-v2,10,0,mart_mu4,10,92.2323816876968,4235.714199367818,1000.0,10,1.0,4.235714199367817,4.235714199367817
tail90_ext_csh,walker2d-medium-v2,10,0,two_actor_deploy,10,91.15413313505492,4186.215355840026,1000.0,10,1.0,4.186215355840027,4.186215355840027
tail90_ext_csh,walker2d-medium-v2,10,0,two_actor_target,10,85.68469753677878,3935.1315624038425,1000.0,10,1.0,3.9351315624038428,3.9351315624038428
tail90_ext_csh,walker2d-medium-v2,10,1,mart_mu1,10,85.58870254542911,3930.7247481821796,1000.0,10,1.0,3.9307247481821794,3.9307247481821803
tail90_ext_csh,walker2d-medium-v2,10,1,mart_mu2,10,90.37447453809796,4150.423794792888,1000.0,10,1.0,4.150423794792888,4.150423794792888
tail90_ext_csh,walker2d-medium-v2,10,1,mart_mu3,10,92.51232863654147,4248.565642741419,1000.0,10,1.0,4.2485656427414185,4.248565642741419
tail90_ext_csh,walker2d-medium-v2,10,1,mart_mu4,10,93.01274694052923,4271.5382006612435,1000.0,10,1.0,4.271538200661243,4.271538200661243
tail90_ext_csh,walker2d-medium-v2,10,1,two_actor_deploy,10,90.51471109528117,4156.861593743679,1000.0,10,1.0,4.156861593743678,4.156861593743678
tail90_ext_csh,walker2d-medium-v2,10,1,two_actor_target,10,86.78177069763038,3985.4945817600733,1000.0,10,1.0,3.985494581760073,3.9854945817600735
tail90_ext_csh,walker2d-medium-v2,14,0,mart_mu1,10,88.33908419454475,4056.9857207174223,1000.0,10,1.0,4.056985720717423,4.056985720717423
tail90_ext_csh,walker2d-medium-v2,14,0,mart_mu2,10,93.51481400651156,4294.58644781968,1000.0,10,1.0,4.29458644781968,4.29458644781968
tail90_ext_csh,walker2d-medium-v2,14,0,mart_mu3,10,95.05952922325541,4365.499241183749,1000.0,10,1.0,4.365499241183749,4.36549924118375
tail90_ext_csh,walker2d-medium-v2,14,0,mart_mu4,10,11.197448142460171,515.6670117201618,195.0,1,0.1,2.6444462139495477,1.1108169212923293
tail90_ext_csh,walker2d-medium-v2,14,0,two_actor_deploy,10,92.22882363564466,4235.550860904379,1000.0,10,1.0,4.235550860904379,4.235550860904378
tail90_ext_csh,walker2d-medium-v2,14,0,two_actor_target,10,87.55319843990898,4020.908291349099,1000.0,10,1.0,4.020908291349099,4.020908291349099
tail90_ext_csh,walker2d-medium-v2,14,1,mart_mu1,10,82.36630801137717,3782.795217059664,917.0,9,0.9,4.125185623838238,4.036082689649979
tail90_ext_csh,walker2d-medium-v2,14,1,mart_mu2,10,91.82578547880067,4217.048705151449,1000.0,10,1.0,4.217048705151449,4.21704870515145
tail90_ext_csh,walker2d-medium-v2,14,1,mart_mu3,10,92.48614993794459,4247.363864818849,1000.0,10,1.0,4.247363864818849,4.2473638648188485
tail90_ext_csh,walker2d-medium-v2,14,1,mart_mu4,10,93.7081192201774,4303.4604541894605,1000.0,10,1.0,4.3034604541894605,4.3034604541894605
tail90_ext_csh,walker2d-medium-v2,14,1,two_actor_deploy,10,95.19849632519897,4371.8787636210955,1000.0,10,1.0,4.371878763621095,4.371878763621096
tail90_ext_csh,walker2d-medium-v2,14,1,two_actor_target,10,86.00806626888905,3949.976356986027,981.3,9,0.9,4.025248504011033,4.029039633048446
tail90_ext_csh,walker2d-medium-v2,20,0,mart_mu1,10,75.64990690465646,3474.4673397470697,935.2,9,0.9,3.715213151996439,3.512681085933881
tail90_ext_csh,walker2d-medium-v2,20,0,mart_mu2,10,59.79203649444132,2746.484682876372,745.3,6,0.6,3.6850726994181833,2.9518251996580185
tail90_ext_csh,walker2d-medium-v2,20,0,mart_mu3,10,50.40593062634379,2315.5994435112084,672.6,5,0.5,3.4427586136057213,2.8396824361142547
tail90_ext_csh,walker2d-medium-v2,20,0,mart_mu4,10,3.65336589948821,169.34301657942518,146.2,0,0.0,1.158296967027532,1.1355345775006673
tail90_ext_csh,walker2d-medium-v2,20,0,two_actor_deploy,10,73.24269067973731,3363.959962794988,778.1,7,0.7,4.323300299183894,4.102492368002162
tail90_ext_csh,walker2d-medium-v2,20,0,two_actor_target,10,90.24304611300228,4144.390348206778,1000.0,10,1.0,4.144390348206778,4.1443903482067785
tail90_ext_csh,walker2d-medium-v2,20,1,mart_mu1,10,5.941751213185197,274.3952573605009,170.9,0,0.0,1.6055895691076707,1.605624086611759
tail90_ext_csh,walker2d-medium-v2,20,1,mart_mu2,10,0.3772676544055713,18.948124772995367,49.5,0,0.0,0.38279039945445187,0.3827175414752464
tail90_ext_csh,walker2d-medium-v2,20,1,mart_mu3,10,-0.20923135937431275,-7.976115320963849,18.4,0,0.0,-0.4334845283132527,-0.4340246264060698
tail90_ext_csh,walker2d-medium-v2,20,1,mart_mu4,10,0.15447908742652106,8.72063465519562,54.5,0,0.0,0.16001164504946094,0.007754584341777296
tail90_ext_csh,walker2d-medium-v2,20,1,two_actor_deploy,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
tail90_ext_csh,walker2d-medium-v2,20,1,two_actor_target,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
