env,tau,method,d4rl_score_mean,d4rl_seed_gap,critic_displacement_mean,final_displacement_mean,decoupling_displacement_ratio_mean,canonical_q1_gain_total_mean,own_q1_gain_total_mean,own_secant_q_final_mean,own_prox_residual_final_mean,own_saturation_final_mean,twin_gap_final_mean,path_length_mean,chord_length_mean,path_tortuosity_mean,td_residual_mean,td_target_abs_p99_mean,max_critic_loss_mean
hopper-expert-v2,10.0,mpi3,5.564343919461986,0.5609835143703865,0.09564778107357719,0.3188840771416359,1.82389497756958,-0.9241295754909515,2780399.9431381226,368121.7632894516,0.4788660407066345,0.16984049479166666,498510.64457702637,1.0104973646657527,0.857632983202393,1.3342546224594116,7771779595587.313,155874556.7673341,4850603604648.281
hopper-expert-v2,10.0,td3,1.8197557649616316,0.0002956909652527262,0.8177620791508469,0.8177620791508469,1.0,-0.720794290304184,433354178560.0,21728645120.0,0.605265349149704,0.7874348958333333,318304845824.0,1.4449235778200773,1.4449235778200773,1.0,2.3439352142273265e+23,4575959436492.801,1.9915368812914996e+23
hopper-expert-v2,14.0,mpi3,1.8558567552837493,0.07190628967898238,0.4811270912768473,0.7240539762661988,1.4736977815628052,-1.2706823348999023,25919394377.5,-216999840.5,0.6731240749359131,0.5713297526041666,9273204675.1875,1.4041669562070638,1.3079345624039433,1.1717471480369568,2.6153798095389107e+21,185286496476.80008,2.138660830974776e+21
hopper-expert-v2,14.0,td3,1.8993890360848478,0.1589708512811796,1.0452536434115567,1.0452536434115567,1.0,-0.9656623005867004,432022667264.0,28395327488.0,0.6463266611099243,0.8910319010416666,365741309952.0,1.6282432472870596,1.6282432472870596,1.0,2.9361618747270768e+23,4196047526297.6006,2.4799228974102594e+23
hopper-expert-v2,20.0,mpi3,1.819755711533696,0.0002957978211242107,0.8262670698613765,0.9877610028729915,1.0935556292533875,-1.337875485420227,362347618304.0,-5375166208.0,0.9351251721382141,0.9234619140625,270252019712.0,1.6419645762637174,1.5966121239008544,1.095640242099762,2.5284071945570185e+23,2895098537574.4,2.151784841434524e+23
hopper-expert-v2,20.0,td3,1.819755711533696,0.0002957978211242107,0.9409885813842829,0.9409885813842829,1.0,-1.1681385040283203,454006833152.0,20587598848.0,0.7507957518100739,0.899169921875,376383782912.0,1.5717092852823953,1.5717092852823953,1.0,2.4418986474386305e+23,4028204613632.0015,2.053639898857073e+23
hopper-medium-replay-v2,4.0,mpi3,98.9514612617993,1.1873564053967272,0.12290693403041786,0.19490920601720396,1.259357213973999,3.198274612426758,3.3814198970794678,-1.067080557346344,0.5980340838432312,0.05314127604166666,2.15037739276886,0.9313785087397264,0.6554474333109397,1.7174663543701172,18.49208999719051,267.03927688598634,50.70494747161865
hopper-medium-replay-v2,4.0,td3,71.36492955599942,17.089439931393144,0.1432474083235482,0.1432474083235482,0.9999999403953552,1.5821409821510315,1.5491040349006653,-0.8972257077693939,0.684108704328537,0.04134114583333333,1.6111723184585571,0.5677824338546316,0.5677824338546316,1.0,19.732711323247628,286.7214462280274,72.24638366699219
hopper-medium-replay-v2,7.0,mpi3,97.98231165255741,2.287623653120761,0.13057585579039355,0.23134326741373673,1.3310722708702087,3.6904242038726807,3.3264598846435547,-0.5560208857059479,0.5816392302513123,0.07019042968749999,2.007604241371155,0.9905323097646033,0.7117428187177097,1.736345887184143,18.256262398702745,276.3746162414551,59.23178482055664
hopper-medium-replay-v2,7.0,td3,38.042258788660504,0.9524947553222276,0.16124383403744058,0.16124383403744058,0.9999999403953552,1.8362782001495361,1.7285022735595703,-0.8331635892391205,0.6458567380905151,0.04659016927083333,1.492033839225769,0.6003831179735357,0.6003831179735357,1.0,18.49936800450007,298.3981597900391,78.36462020874023
